LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID27840,27840,0,9.986873626708984,22.4902797979482,24.991941124260215,0.0,3.0,3,0.5,1,,164.01639344262296,139.0,108.0,341.0,10005.0,58.79781509639019,0.11103644807538154,0.5575621958643344
ID27825,27825,0,6.7730817794799805,22.538419543301597,24.71959555112461,0.0,2.0,2,0.5,1,,146.49180327868854,141.0,100.0,248.0,8936.0,30.78669785844728,0.0656688940152275,0.5864319506333409
ID27862,27862,0,6.066473007202148,22.48920653258393,24.98917473675474,0.0,4.0,4,0.5,1,,145.9016393442623,140.0,107.0,235.0,8900.0,31.476289975171674,0.05150699332033946,0.4541095793081885
ID27815,27815,0,5.846647262573242,21.71,22.75,0.0,5.0,5,0.5,1,,137.9344262295082,128.0,103.0,272.0,8414.0,35.137761668637445,0.056291377738023556,0.41839522456479067
ID27847,27847,0,12.185439109802246,22.431651416027194,24.63283377582889,0.0,0.0,0,0.5,1,,171.68852459016392,145.0,106.0,461.0,10473.0,74.76932102219612,0.1174955462305362,0.4828624471087409
ID27832,27832,0,10.434093475341797,22.5062426703741,24.95206305210702,0.0,1.0,1,0.5,1,,171.9672131147541,150.0,117.0,396.0,10490.0,57.79993287571499,0.12743900651704493,0.6726011967425506
ID27805,27805,0,4.587419509887695,21.71,22.880000000000003,0.0,7.0,7,0.5,1,,133.36065573770492,121.0,101.0,259.0,8135.0,34.94425693724471,0.04078345167687271,0.2990924902877073
ID27854,27854,0,6.576155185699463,21.71,22.880000000000003,0.0,6.0,6,0.5,1,,140.95081967213116,125.0,101.0,335.0,8598.0,40.29492367925444,0.06381753703682225,0.41968182095267154
ID27905,27905,1,12.030537605285645,22.965049245828936,24.308637881949196,0.0,13.0,13,0.5,1,,156.9344262295082,137.0,102.0,373.0,9573.0,60.29396566060295,0.12106348952343185,0.5621566458744773
ID28034,28034,1,18.247159957885742,21.992296502526234,22.534111026258536,0.0,33.0,33,0.5,1,,198.7704918032787,146.0,109.0,728.0,12125.0,143.66876179167866,0.14498369444495118,0.3503800895455072
ID28162,28162,1,12.261799812316895,24.8767292446392,20.85068554943834,0.0,47.0,47,0.5,1,,170.34426229508196,130.0,102.0,665.0,10391.0,107.60713812226113,0.12315059163257666,0.34714821510263427
ID28290,28290,1,14.35645580291748,24.974551402706755,9.722489595565918,0.0,59.0,59,0.5,1,,160.04918032786884,124.0,100.0,521.0,9763.0,87.64253651994717,0.15536092085255107,0.4911256590558679
ID27912,27912,1,19.56755256652832,22.9261689535071,24.33022371629204,0.0,15.0,15,0.5,1,,183.47540983606558,141.0,107.0,495.0,11192.0,85.75150271907329,0.20537027744801678,0.7290935132220595
ID28168,28168,1,12.425716400146484,24.56506915880462,17.934825751333307,0.0,51.0,51,0.5,1,,168.0983606557377,128.0,104.0,582.0,10254.0,105.99743784922867,0.10320274690578812,0.2967112603961803
ID28041,28041,1,20.400691986083984,21.927802855395356,22.24974911868063,0.0,34.0,34,0.5,1,,189.0655737704918,142.0,105.0,504.0,11533.0,103.90378062618946,0.1234233227031568,0.39982035540382865
ID28303,28303,1,11.613545417785645,26.758839646038062,7.403650699350019,0.0,62.0,62,0.5,1,,157.52459016393442,132.0,99.0,474.0,9609.0,77.98816289612525,0.13763403247722958,0.4887344160883836
ID27920,27920,1,15.56746768951416,23.091905361564464,24.206964274176833,0.0,14.0,14,0.5,1,,167.04918032786884,141.0,101.0,414.0,10190.0,67.32196922984062,0.15892842545566274,0.6805538564386816
ID28177,28177,1,12.721959114074707,24.78440498071489,18.97969258703205,0.0,50.0,50,0.5,1,,167.49180327868854,133.0,105.0,499.0,10217.0,92.11055367524753,0.12189091430897686,0.3951253240526113
ID28050,28050,1,20.77042007446289,22.123066793262613,21.967571645927702,0.0,35.0,35,0.5,1,,197.78688524590163,156.0,95.0,678.0,12065.0,127.98126357063603,0.1291202955204269,0.35345602645420454
ID27929,27929,1,7.135095596313477,23.400120078058126,24.508437812176506,0.0,11.0,11,0.5,1,,147.31147540983608,130.0,103.0,394.0,8986.0,58.66899833915881,0.08224979659093945,0.3816499599148018
ID28058,28058,1,15.271087646484375,22.227055741144085,21.872875061161583,0.0,36.0,36,0.5,1,,177.78688524590163,141.0,103.0,747.0,10845.0,113.7813861101042,0.13718493822166197,0.37699347193615307
ID28186,28186,1,12.286442756652832,24.96238260280011,19.766592462310417,0.0,49.0,49,0.5,1,,166.2622950819672,134.0,103.0,584.0,10142.0,93.82339822584134,0.125334449636487,0.3947311977077175
ID28317,28317,1,5.310731887817383,27.48454999017806,6.657476894456747,0.0,64.0,64,0.5,1,,134.21311475409837,126.0,104.0,261.0,8187.0,31.68970114201056,0.06781957712206903,0.5379773684335857
ID28319,28319,1,10.832843780517578,27.195343777959927,7.055731989928236,0.0,63.0,63,0.5,1,,152.24590163934425,126.0,104.0,429.0,9287.0,72.78842759159474,0.1332016994087566,0.49171767228739827
ID27808,27808,1,13.089913368225098,23.361332003276402,24.915840056557958,0.0,7.0,7,0.5,1,,165.40983606557376,148.0,110.0,369.0,10090.0,52.767533278579656,0.1438023001772538,0.788205391899105
