LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID9533,9533,4,5.987470626831055,35.30094409991655,21.204562779099014,0.0,30.0,30,0.5,1,,136.78688524590163,128.0,104.0,235.0,8344.0,26.011609429956692,0.07201443617453052,0.7065227696232298
ID9550,9550,4,4.679229736328125,35.818623821486966,21.75731766805076,0.0,39.0,39,0.5,1,,132.91803278688525,132.0,96.0,178.0,8108.0,16.211410674755413,0.05947779990682289,0.9205685368458671
ID9542,9542,5,3.791447877883911,34.42574316098938,35.258859385605426,0.0,32.0,32,0.5,1,,131.91803278688525,132.0,105.0,179.0,8047.0,14.51699588065338,0.042044605070309826,0.7332994788780542
ID9545,9545,5,3.3162050247192383,34.61689581068029,34.78283867193429,0.0,33.0,33,0.5,1,,132.24590163934425,132.0,109.0,180.0,8067.0,13.27611355995536,0.04673200361691513,0.8894471703648156
ID9532,9532,5,3.366729497909546,34.46764752598701,35.41689168560123,0.0,31.0,31,0.5,1,,131.70491803278688,131.0,92.0,177.0,8034.0,14.331020273396547,0.039276878547289076,0.6946412636975146
ID9537,9537,6,6.155609130859375,33.800000000000004,20.41,0.0,35.0,35,0.5,1,,134.27868852459017,123.0,105.0,257.0,8191.0,32.43769985040092,0.059586761339477455,0.4655864081178723
ID9539,9539,6,4.874233245849609,34.279646872065435,20.475578581902685,0.0,36.0,36,0.5,1,,132.8360655737705,124.0,103.0,213.0,8103.0,23.894337075179447,0.05653785247951104,0.594983964075745
ID9543,9543,6,6.489710330963135,33.800000000000004,20.41,0.0,33.0,33,0.5,1,,130.01639344262296,120.0,102.0,211.0,7931.0,26.90631388310105,0.052888198289257345,0.48545661233370246
ID9546,9546,6,3.227921724319458,34.088098534781935,20.49398876501261,0.0,37.0,37,0.5,1,,129.75409836065575,122.0,106.0,208.0,7915.0,21.58445099116871,0.04323184394358775,0.4982335832889978
ID9535,9535,6,4.374730587005615,33.800000000000004,20.28,0.0,34.0,34,0.5,1,,127.98360655737704,120.0,94.0,212.0,7807.0,24.651904458735498,0.040538401712683254,0.4045222119737569
ID9554,9554,7,3.3347554206848145,34.58319439356867,32.277953968148594,0.0,40.0,40,0.5,1,,125.75409836065573,119.0,81.0,188.0,7671.0,19.343091564091573,0.02991460326505481,0.37766634666887977
ID9561,9561,7,4.290390968322754,35.27673339020485,32.526965478045234,0.0,42.0,42,0.5,1,,129.40983606557376,122.0,97.0,243.0,7894.0,27.46111010694963,0.05089568755356231,0.45645773301792136
ID9565,9565,7,4.940365314483643,34.911012923099406,32.483477229619425,0.0,41.0,41,0.5,1,,130.01639344262296,120.0,97.0,221.0,7931.0,25.750399222328372,0.05626596433372518,0.5379186782991455
ID9551,9551,7,4.514162540435791,34.389557307872224,32.05444166123633,0.0,39.0,39,0.5,1,,128.7377049180328,122.0,98.0,196.0,7853.0,20.153495676386814,0.04303832622190966,0.5271576070470148
ID9568,9568,8,5.332083225250244,37.20707832548754,22.215475705608192,0.0,45.0,45,0.5,1,,135.1639344262295,130.0,103.0,199.0,8245.0,20.612439874882075,0.06557362001820355,0.8070624067940712
ID9553,9553,8,4.104547500610352,37.38445658590449,21.898094396064877,0.0,46.0,46,0.5,1,,131.55737704918033,128.0,93.0,168.0,8025.0,15.888701006442632,0.04655789597700594,0.7366935986246674
ID9556,9556,8,4.775023460388184,37.0879338526653,22.13559890239413,0.0,44.0,44,0.5,1,,132.0983606557377,128.0,104.0,197.0,8058.0,19.29136673750963,0.05354695359353167,0.6960577906683143
ID9558,9558,8,3.314244270324707,34.873134471466,21.137522528065073,0.0,42.0,42,0.5,1,,126.47540983606558,124.0,103.0,205.0,7715.0,17.97925337472522,0.0318380051415601,0.4341089770492384
ID9562,9562,8,4.961202144622803,34.61352626444406,21.05406848842134,0.0,41.0,41,0.5,1,,129.19672131147541,123.0,105.0,188.0,7881.0,22.056608739129377,0.0467383380549112,0.5230917653227558
ID9564,9564,8,4.293741703033447,35.0206074433966,20.960760548624215,0.0,43.0,43,0.5,1,,134.13114754098362,132.0,102.0,202.0,8182.0,19.50168831138821,0.052546484609408015,0.6867359873414942
ID9520,9520,9,4.3825812339782715,34.959154031205756,19.911586999487064,0.0,19.0,19,0.5,1,,130.54098360655738,127.0,100.0,179.0,7963.0,17.333564521367016,0.046725509848938605,0.6723729534007349
ID9524,9524,9,3.6370840072631836,35.15109430336269,19.815075638280955,0.0,18.0,18,0.5,1,,130.47540983606558,128.0,100.0,179.0,7959.0,15.977699623096612,0.04821837134427987,0.7512858052245842
ID9521,9521,10,3.2513887882232666,45.226596971928366,28.864007347458422,0.0,19.0,19,0.5,1,,128.86885245901638,126.0,111.0,162.0,7861.0,12.618076200219093,0.03696241999070611,0.7280851796598499
ID9525,9525,10,4.200459003448486,45.3813924635054,28.709021081490366,0.0,18.0,18,0.5,1,,133.0983606557377,133.0,106.0,170.0,8119.0,15.288018094827056,0.04564886188844705,0.760143522619008
ID9559,9559,11,4.8053669929504395,36.944634001788884,21.81097465285075,0.0,42.0,42,0.5,1,,134.88524590163934,133.0,102.0,167.0,8228.0,18.64769723107542,0.0561161625093669,0.7686798729290782
ID9563,9563,11,4.061985492706299,36.37937440264428,22.034620438579825,0.0,41.0,41,0.5,1,,133.98360655737704,133.0,98.0,185.0,8173.0,17.94574397387738,0.050544827787677805,0.7184264684281204
ID9587,9587,12,5.299715042114258,42.886873129276914,22.273391513487784,0.0,49.0,49,0.5,1,,140.0655737704918,136.0,109.0,203.0,8544.0,19.51483952659191,0.06616147722535283,0.8907967480329839
ID9573,9573,12,4.230324745178223,43.333011399882054,23.24622264250753,0.0,47.0,47,0.5,1,,139.50819672131146,138.0,111.0,183.0,8510.0,16.35911871181704,0.06392266074430397,1.024742153584585
ID9590,9590,12,5.70259428024292,41.600849046379984,20.257823064123944,0.0,51.0,51,0.5,1,,141.672131147541,141.0,110.0,205.0,8642.0,22.455675831494815,0.07860604504781782,0.9195627880347412
ID9577,9577,12,3.2002809047698975,41.41187988774158,19.35497428006239,0.0,52.0,52,0.5,1,,127.36065573770492,125.0,96.0,173.0,7769.0,15.424042689780617,0.03398434516558115,0.5427902102226116
ID9581,9581,12,6.093572616577148,42.51156106342214,21.329797388228783,0.0,50.0,50,0.5,1,,140.0983606557377,137.0,99.0,217.0,8546.0,25.897042892984768,0.07450241354701041,0.7501978581325196
ID9598,9598,12,5.198667526245117,43.104804456713914,22.849835311487197,0.0,48.0,48,0.5,1,,137.49180327868854,137.0,108.0,181.0,8387.0,16.711894916316012,0.06939452665133218,1.067747020628995
ID9606,9606,13,3.552360773086548,33.800000000000004,18.98,0.0,53.0,53,0.5,1,,125.50819672131148,123.0,95.0,168.0,7656.0,16.635927938069933,0.030977781416391667,0.45337342518432583
ID9591,9591,13,3.260652780532837,35.10446300934841,20.673423232646417,0.0,51.0,51,0.5,1,,133.34426229508196,132.0,110.0,189.0,8134.0,16.321647431046536,0.042918894228440065,0.6724164432315559
ID9576,9576,13,3.474586248397827,34.68994670348926,19.0274407288763,0.0,52.0,52,0.5,1,,130.45901639344262,126.0,104.0,216.0,7958.0,20.128399315802373,0.036048068035850964,0.4510211881644064
ID9602,9602,14,5.022451877593994,39.37370687770508,27.326825458006464,0.0,54.0,54,0.5,1,,134.80327868852459,131.0,98.0,169.0,8223.0,17.241248671070924,0.05546091015169192,0.8216872990139977
ID9634,9634,14,9.129061698913574,38.337005897446794,23.14224723306548,0.0,61.0,61,0.5,1,,160.0,146.0,102.0,253.0,9760.0,41.924535378065514,0.1315826485302686,0.887552525917682
ID9607,9607,14,3.6348695755004883,39.3696221184209,28.243393315150556,0.0,53.0,53,0.5,1,,133.68852459016392,135.0,100.0,177.0,8155.0,14.790245640969545,0.046016093844685586,0.7952801131270801
ID9737,9737,14,8.983141899108887,38.676730542923465,21.309736536527925,0.0,64.0,64,0.5,1,,155.75409836065575,143.0,107.0,276.0,9501.0,40.86630875497358,0.12297233997901368,0.8347231238974754
ID9705,9705,14,7.683038711547852,39.13789634267031,20.761169799523728,0.0,65.0,65,0.5,1,,144.11475409836066,130.0,109.0,259.0,8791.0,34.94667287962034,0.09015492201055127,0.6820776641473095
ID9578,9578,14,6.5932722091674805,40.00947397200677,29.273937863132844,0.0,52.0,52,0.5,1,,142.65573770491804,135.0,100.0,195.0,8702.0,22.163697981084322,0.08430955048523243,1.000922626484094
ID9610,9610,14,9.493247032165527,38.38328367786575,25.003041263853397,0.0,58.0,58,0.5,1,,155.672131147541,150.0,110.0,269.0,9496.0,34.32818147988394,0.11760677908071562,0.9544065204167308
ID9643,9643,14,8.480188369750977,38.79157732754131,26.06628803383097,0.0,56.0,56,0.5,1,,147.80327868852459,145.0,107.0,202.0,9016.0,24.559329301463123,0.10790980135603774,1.172341259760936
ID9582,9582,14,6.3983588218688965,39.06435239796322,26.581686686738674,0.0,55.0,55,0.5,1,,140.19672131147541,136.0,106.0,202.0,8552.0,22.508383380517834,0.07780925347227198,0.8993171795025763
ID9616,9616,14,9.76545524597168,38.58114735822954,25.58012647480486,0.0,57.0,57,0.5,1,,156.36065573770492,145.0,103.0,254.0,9538.0,36.697880405133866,0.12550695778396845,0.9502461447116745
ID9648,9648,14,10.140543937683105,38.386703213021654,22.56724829825147,0.0,62.0,62,0.5,1,,162.9344262295082,133.0,102.0,322.0,9939.0,57.162012109575876,0.14090979204855672,0.70408519126929
ID9682,9682,14,4.286942958831787,40.26443866134779,20.82624903602152,0.0,67.0,67,0.5,1,,131.8360655737705,128.0,106.0,180.0,8042.0,17.135908037285187,0.06005753432249633,0.8717564466697434
ID9619,9619,14,10.853914260864258,38.2967386095716,23.72323002107765,0.0,60.0,60,0.5,1,,159.98360655737704,141.0,106.0,267.0,9759.0,40.60644111602603,0.1413940274951198,0.9761263129420792
ID9716,9716,14,7.7766571044921875,39.54935800832666,20.801718231490945,0.0,66.0,66,0.5,1,,146.50819672131146,132.0,106.0,225.0,8937.0,29.637039298159586,0.10214351930680887,0.9162832940510718
ID9593,9593,14,5.274147987365723,40.46672092322006,30.357251402708197,0.0,51.0,51,0.5,1,,135.85245901639345,135.0,100.0,182.0,8287.0,21.48940519230641,0.05878514025248755,0.701993071788178
ID9625,9625,14,11.47507381439209,38.29589223786085,24.41935354499597,0.0,59.0,59,0.5,1,,159.98360655737704,148.0,109.0,282.0,9759.0,39.11073671993352,0.15230089985770534,1.081299619642325
ID9658,9658,14,12.072674751281738,38.49082052150196,21.83261944536723,0.0,63.0,63,0.5,1,,166.55737704918033,160.0,105.0,288.0,10160.0,46.03676957612756,0.15803983676207878,0.9874886217833839
ID9603,9603,15,4.165258407592773,34.477522277138426,33.231563209559894,0.0,54.0,54,0.5,1,,132.4262295081967,126.0,93.0,209.0,8078.0,24.40796250979957,0.05607321131447586,0.5761477689468898
ID9608,9608,15,4.618691444396973,34.63620952974729,34.32987626562986,0.0,53.0,53,0.5,1,,131.7704918032787,123.0,106.0,216.0,8038.0,25.800124962632093,0.052069203493491374,0.5055486783454446
ID9594,9594,15,4.951901435852051,35.270936469441125,36.58945133061098,0.0,51.0,51,0.5,1,,132.2295081967213,127.0,94.0,180.0,8066.0,19.821195257117193,0.04415775460068545,0.5642471862160228
ID9579,9579,15,6.458850860595703,34.94722591088661,35.257458419895165,0.0,52.0,52,0.5,1,,139.01639344262296,130.0,101.0,231.0,8480.0,26.260548231950963,0.07917021725054113,0.7767193236273658
ID9584,9584,16,3.6569857597351074,35.71349658964079,33.783299698361496,0.0,55.0,55,0.5,1,,128.9016393442623,123.0,104.0,188.0,7863.0,17.59801590902867,0.037706123936433855,0.5323070784568027
ID9604,9604,16,7.950170040130615,35.62190780592299,34.587039981519595,0.0,54.0,54,0.5,1,,140.75409836065575,129.0,98.0,232.0,8586.0,33.882963141626654,0.08817609727750031,0.6732267318866737
ID9609,9609,16,7.681734085083008,35.27460210892972,36.079411611765934,0.0,53.0,53,0.5,1,,143.14754098360655,128.0,106.0,308.0,8732.0,44.18590878910521,0.09527160823332327,0.563601009558248
ID9595,9595,16,4.937522888183594,35.815303421880195,38.11626448145717,0.0,51.0,51,0.5,1,,133.63934426229508,126.0,104.0,195.0,8152.0,20.34865498166504,0.058302639095883645,0.7236139955338465
ID9580,9580,16,6.564476490020752,35.49685984978589,36.87684325678396,0.0,52.0,52,0.5,1,,135.14754098360655,130.0,105.0,205.0,8244.0,24.230033749855274,0.06579969464504964,0.688703692415573
ID9569,9569,17,3.7875022888183594,36.116190813061024,32.61726327174241,0.0,45.0,45,0.5,1,,127.93442622950819,125.0,100.0,185.0,7804.0,17.648294395832345,0.046560172081879084,0.6450079316763891
ID9557,9557,17,3.709263801574707,35.9475564407685,32.589748537901784,0.0,44.0,44,0.5,1,,128.13114754098362,123.0,109.0,189.0,7816.0,18.101082297140934,0.04200347759692075,0.5706847252431356
ID9552,9552,18,3.514096260070801,35.562979679617435,20.16610200885948,0.0,46.0,46,0.5,1,,128.4262295081967,127.0,102.0,184.0,7834.0,15.5074810079882,0.04197339415360592,0.6672059793799834
ID9586,9586,18,3.862441062927246,35.55452296024261,19.22430552076824,0.0,49.0,49,0.5,1,,127.9672131147541,125.0,104.0,171.0,7806.0,15.129405378395582,0.04846651423896552,0.781977161857572
ID9572,9572,18,3.507634401321411,35.707661115406054,20.020105251219494,0.0,47.0,47,0.5,1,,129.34426229508196,126.0,94.0,222.0,7890.0,21.075171209982013,0.0480068556964203,0.5622703604728575
ID9596,9596,18,3.409940481185913,35.64372199463029,19.74314973970824,0.0,48.0,48,0.5,1,,126.1311475409836,119.0,104.0,206.0,7694.0,20.24967111653591,0.04515250155810726,0.5381911109968388
ID9567,9567,18,3.434250831604004,35.39905973381019,20.549826864756575,0.0,45.0,45,0.5,1,,128.63934426229508,124.0,104.0,208.0,7847.0,21.047591142365313,0.044292005420054174,0.5184475250024293
ID9574,9574,19,3.857271909713745,36.67008845467648,32.42422088908175,0.0,47.0,47,0.5,1,,130.13114754098362,129.0,99.0,189.0,7938.0,17.136195036467953,0.04439404291837801,0.645590558420842
ID9599,9599,19,3.4706027507781982,34.59099812952977,32.61097973233379,0.0,48.0,48,0.5,1,,125.11475409836065,122.0,104.0,181.0,7632.0,17.821427515452417,0.0361178594555651,0.4894506142256001
ID9600,9600,20,4.5466742515563965,41.079394551825565,33.015624051939106,0.0,48.0,48,0.5,1,,132.2622950819672,131.0,100.0,178.0,8068.0,17.016562166846217,0.054595093200084974,0.8047520485933387
ID9589,9589,20,4.0243988037109375,40.91585009571764,32.463384403697056,0.0,49.0,49,0.5,1,,136.24590163934425,135.0,106.0,184.0,8311.0,16.57875722896112,0.05611678153317637,0.8733378494442249
ID9575,9575,20,3.8369250297546387,40.916877889212245,33.42782423096852,0.0,47.0,47,0.5,1,,129.4262295081967,128.0,103.0,162.0,7895.0,14.00411727123306,0.05044997847345615,0.8877325921795782
ID9642,9642,21,3.570692300796509,34.35066343532531,23.254955580608904,0.0,56.0,56,0.5,1,,129.8360655737705,126.0,101.0,169.0,7920.0,15.426363070913004,0.04831040492749209,0.7757335502180724
ID9615,9615,21,4.053303241729736,34.40961038777072,22.368670502128357,0.0,57.0,57,0.5,1,,131.9672131147541,131.0,102.0,182.0,8050.0,16.059231211481613,0.05309946319280607,0.8286898687994781
ID9665,9665,22,4.355566501617432,35.990540253617084,32.64388843215034,0.0,63.0,63,0.5,1,,139.34426229508196,137.0,100.0,232.0,8500.0,24.14876480340257,0.06039464968523077,0.6572870917089138
ID9794,9794,22,5.120481014251709,41.721730678388774,30.057206735257314,0.0,79.0,79,0.5,1,,135.49180327868854,128.0,102.0,223.0,8265.0,27.827817587694316,0.08014025249607565,0.7224943019324549
ID9605,9605,22,4.392323970794678,34.324661519485815,38.07148083504848,0.0,54.0,54,0.5,1,,141.31147540983608,141.0,113.0,176.0,8620.0,16.032821527111768,0.07636018960035931,1.2505666416586354
ID9734,9734,22,18.133087158203125,38.03108957853434,31.965147944394154,0.0,68.0,68,0.5,1,,168.98360655737704,140.0,98.0,347.0,10308.0,67.28360171772384,0.1616235637841664,0.6988832060734181
ID9676,9676,22,18.633087158203125,38.578909710407174,32.014198444621954,0.0,70.0,70,0.5,1,,172.47540983606558,139.0,100.0,428.0,10521.0,74.66427225864167,0.18591501126868273,0.7242779033057453
ID9613,9613,22,9.123619079589844,34.597948164627596,35.54898849867024,0.0,58.0,58,0.5,1,,152.2295081967213,134.0,105.0,323.0,9286.0,49.91205380220392,0.09747783083849469,0.5417931368620065
ID9807,9807,22,14.042043685913086,40.873740173263684,31.570637134101162,0.0,74.0,74,0.5,1,,162.59016393442624,137.0,99.0,417.0,9918.0,65.83144563939544,0.16320251729742377,0.6930465281505876
ID9745,9745,22,6.9518842697143555,36.14900653781757,32.243620399437695,0.0,64.0,64,0.5,1,,143.62295081967213,138.0,109.0,222.0,8761.0,24.933353788600943,0.0757669256312108,0.8113992821284981
ID9618,9618,22,6.128682613372803,34.77525655454276,36.27579517983035,0.0,57.0,57,0.5,1,,140.13114754098362,132.0,102.0,210.0,8548.0,27.328541496535607,0.06057057778949576,0.5856934422575274
ID9623,9623,22,8.857555389404297,35.128722240330696,34.371516284868825,0.0,60.0,60,0.5,1,,149.9672131147541,135.0,103.0,345.0,9148.0,52.265338167570405,0.10216527947442652,0.531947967089443
ID9688,9688,22,17.74676513671875,37.63888042693724,31.821960578341272,0.0,67.0,67,0.5,1,,171.19672131147541,157.0,97.0,290.0,10443.0,55.69225549754985,0.1669349139926059,0.8794905464498777
ID9818,9818,22,13.624163627624512,39.48561725722749,31.780358518593104,0.0,72.0,72,0.5,1,,162.9344262295082,140.0,105.0,320.0,9939.0,52.9946125728704,0.14865593392515097,0.7957990547653192
ID9755,9755,22,16.69732093811035,38.7282162818323,31.955280475543862,0.0,71.0,71,0.5,1,,169.19672131147541,138.0,95.0,466.0,10321.0,81.68288675769875,0.17271862470435836,0.6101494296334168
ID9631,9631,22,12.434894561767578,34.78982781350074,34.922687178793915,0.0,59.0,59,0.5,1,,155.4262295081967,132.0,99.0,383.0,9481.0,54.97437555091567,0.12366272394554934,0.6222957527840042
ID9826,9826,22,11.962242126464844,41.2249342882766,31.12442653161111,0.0,76.0,76,0.5,1,,155.34426229508196,138.0,101.0,296.0,9476.0,46.006479705182706,0.14403935804460977,0.850249569592751
ID9701,9701,22,15.0091552734375,38.40111637544397,31.934347624253824,0.0,69.0,69,0.5,1,,169.45901639344262,145.0,104.0,408.0,10337.0,71.55407600094999,0.16850459951540106,0.6830329151349321
ID9765,9765,22,14.47974967956543,40.309293443700476,31.769730940020878,0.0,73.0,73,0.5,1,,164.45901639344262,141.0,106.0,386.0,10032.0,60.60351303637213,0.16258628619476853,0.7590119254820835
ID9640,9640,22,8.092914581298828,35.48941395308604,33.731788528915914,0.0,61.0,61,0.5,1,,149.01639344262296,139.0,102.0,278.0,9090.0,36.098241786952585,0.09349571546036334,0.7059153374816837
ID9834,9834,22,8.260265350341797,41.627469419827854,30.39638741388533,0.0,78.0,78,0.5,1,,150.55737704918033,133.0,102.0,292.0,9184.0,47.08450721492295,0.12561246347503213,0.7136706654112503
ID9646,9646,22,6.244556903839111,34.63744556547238,36.93662200371448,0.0,56.0,56,0.5,1,,139.0655737704918,129.0,104.0,244.0,8483.0,26.687618135544316,0.06432653905034494,0.6298760671309767
ID9775,9775,22,16.51766014099121,41.04452730432753,31.433593129488287,0.0,75.0,75,0.5,1,,164.9016393442623,139.0,94.0,343.0,10059.0,61.729707844773515,0.1601026959656841,0.7373317855699573
ID9712,9712,22,7.402896404266357,36.47077148400502,31.610057472755262,0.0,65.0,65,0.5,1,,147.27868852459017,140.0,102.0,228.0,8984.0,28.889520099591465,0.07759557180885504,0.7341938056876305
ID9585,9585,22,5.197333335876465,34.515831957196845,37.36944729035863,0.0,55.0,55,0.5,1,,135.31147540983608,130.0,96.0,188.0,8254.0,22.188992003248334,0.06103432119225253,0.7015711766329428
ID9655,9655,22,6.17067289352417,35.67177551414056,33.29871071855049,0.0,62.0,62,0.5,1,,142.37704918032787,132.0,106.0,295.0,8685.0,35.44722082873175,0.06841912678250715,0.5144268943928613
ID9785,9785,22,13.132740020751953,41.42148973982176,30.617815235424345,0.0,77.0,77,0.5,1,,162.37704918032787,139.0,104.0,348.0,9905.0,59.69677934764048,0.15921598250882407,0.7471813788789193
ID9722,9722,22,15.31956672668457,36.97540032668838,31.800647538350663,0.0,66.0,66,0.5,1,,172.49180327868854,148.0,108.0,306.0,10522.0,52.006289027007654,0.15483245353380087,0.8893764154376061
ID9697,9697,23,5.3169426918029785,39.78106616110257,29.301925250340233,0.0,69.0,69,0.5,1,,132.45901639344262,124.0,92.0,227.0,8080.0,31.14138391834452,0.06685431843509829,0.5330868368444235
ID9730,9730,23,4.412727355957031,39.33859526737252,29.311125782051423,0.0,68.0,68,0.5,1,,130.08196721311475,125.0,103.0,204.0,7935.0,21.68047899376089,0.05292164722194055,0.6031363697589879
ID9763,9763,23,3.541559934616089,40.40125726557822,30.06438021609547,0.0,73.0,73,0.5,1,,124.29508196721312,121.0,97.0,175.0,7582.0,15.610193531039348,0.03800562083989012,0.5830741387627941
ID9636,9636,23,3.888699769973755,37.35615613490442,30.444540140027183,0.0,61.0,61,0.5,1,,132.65573770491804,129.0,102.0,191.0,8092.0,20.671949791848885,0.04731166190512961,0.5797848427529263
