L4440_Vx (µm/s),cyk1_Vx (µm/s)
0.06874954433133099,0.25668624779888277
0.010036749013714541,0.09339458754298632
0.0989050318781736,0.08366006811682283
0.09179934205490525,0.2554694468165323
0.08843087235723317,0.07003660608086335
0.13546834392077328,0.008056483234464906
0.06696997955318267,0.13332175231648763
0.16802838795421876,0.20776131694053887
0.062160480064895295,0.18388230401340663
0.04507831934693485,0.00335295394634727
0.07607101526479454,0.016359029020951255
0.020188139839252984,0.08435527618052063
0.001349555852486617,0.002703448019056509
0.029490442629733594,0.0424772685351094
0.027741493668605698,0.04144907565472522
0.014059762774611784,0.06526335095381768
0.00484710855241417,0.03214519336481984
0.03225469612746963,0.016555918485979502
0.0076346485628079105,0.002403997175990469
0.03349890566229021,0.012172322819928638
0.05046794869230951,0.13973494220244476
0.05317404845688998,0.0007846423769606759
0.032251335530469306,0.019376602475992398
0.01033192235422149,0.12270095097696868
0.0722931228279748,0.06262359656526399
0.032841962337415966,0.1597648882837582
0.06131209887102358,0.15672359924392013
0.09328964005944158,0.08300009449102888
0.048255385521915176,0.0779821380368432
0.04974794477954418,0.008977150054457895
0.02097887183468856,0.08212246792563178
0.028166372929071315,0.1287026860446133
0.02471495868744853,0.11870783398990029
0.09446242436751931,0.009691839585852336
0.06670477371429513,0.12703527125526506
0.0,0.10159304490195638
0.008566086794998285,0.16668170084464579
0.04370246172609456,0.20840957086519865
0.11564007383337867,0.304093096937531
0.03670506846643917,0.14045565723300513
0.11355942137261935,0.07178158448035035
0.0598815230347796,0.13072748362583084
0.06231548338508617,0.09098722643197092
0.0960841176036638,0.2418640818749566
0.014277957191745827,0.20306758509578487
0.05163273362025365,0.4538385371222965
0.04736137112707724,0.14124584697879072
0.004147287098263064,0.02686618328345247
0.11253238572637514,0.017553259313114467
0.006470437932461692,0.11713417634449712
0.06702157406377722,0.1441715174079164
0.00585074868455635,0.03687719270649126
0.05579736981599197,0.2627797961188179
0.029088965833781087,0.1513397639430572
0.0,0.14388075268599182
0.01645573471746644,0.3111490590164692
0.0006928654109152887,0.26526613267752736
0.08898559963908355,0.13496339778100008
0.03277153010726508,0.0918849637680161
0.009810879322956368,0.02611117112215382
0.042040815328596895,0.020407869826485837
0.17541550575297649,0.0033468702821004117
0.07987044239251091,0.14861446406607684
0.03934921706438743,0.027966511365691105
0.09356822083436,0.15925255861477083
0.07137288043929572,0.0640054892197007
0.09973466080340003,0.02441038365998125
0.06990384014652591,0.0005413790656739082
0.3179710186072889,0.16324600551454224
0.034491914781072094,0.06535396296167093
0.06191043498133695,0.03070908437418183
0.0938656070777931,0.03928161462901514
0.04890842393566501,0.015056637295418085
0.06104879869247881,0.06112151237826069
0.009248219822156045,0.16548535898115802
0.04568339803942081,0.050258349979039704
0.03823408754220594,0.010432864996582225
0.018317756743560665,0.045153871308115615
0.061870895948372605,0.11632745439161311
0.00901051158949855,0.06072764382154787
0.1361025425666469,0.15002935059135325
0.02932617364165111,0.04424110416244531
0.031505342372763326,0.08464335987136025
0.010915179792391427,0.04780037564693203
0.0002897232123871163,0.055311836298425024
0.01479930612901086,0.02062389903883357
0.02236821508483473,0.09607442280318708
0.05779393545311819,0.08853579867084846
0.01073446767825601,0.012558249255783948
0.003201826994514079,0.049093096669075464
0.0,0.07166777594484017
0.04114680515786802,0.03821283293256954
0.005760889713653228,0.01388093625001261
0.018653709555545107,0.18391778646244247
0.0008866793842329912,0.07816154215545197
0.09128261152769142,0.21605997571791136
0.02152272198754588,0.12647402945330483
0.050760615935972454,0.0369270990689202
0.02407028152346129,0.24790329619089918
0.0016722359410110243,0.021560631126538964
0.02426697145147756,0.11053742491876903
0.02445545705042207,0.023886134399612048
0.06912205041167567,0.06240412055678348
0.051439763511190506,0.1699052715212524
0.08641052742758433,0.022419056614761245
0.0,0.013865394327351765
0.07023094002969259,0.07403346375097541
0.015435890534077146,0.12443273642429986
0.042221040152612944,0.06252561524744209
0.015029586160973451,0.021202720572409815
0.003959114260253216,0.03992825904358881
0.026810507760616532,0.12345262479487787
0.06830741699065897,0.04817080403786918
0.012661229396827877,0.05553768378121475
0.01982116009085786,0.07543081299587015
0.060685808024598484,0.01694096661486384
0.1065570719675307,0.026558064089009292
0.04876183544818389,0.1544508209747356
0.11297822824820969,0.045736857877636795
0.0014629448404463118,0.06489782307884014
0.21342788595474643,0.26250712621178424
0.02447725310829014,0.14433722754814227
0.031223502622000864,0.03952427133024585
0.04923369955075145,0.010074166378230132
0.030445930508223286,0.09864621701233744
0.001004592861455933,0.02303158705469599
0.017785999209417015,0.11794786841999069
0.044155887488152246,0.07353567372749267
0.05332717102285045,0.007992082611858109
0.0,0.11329495612399043
0.023411360404963943,0.02894480776976991
0.044107395083264576,0.06480792614184736
0.07509283252863383,0.0853228101863209
0.049654554047766905,0.0
0.0022414952717710436,0.019101151793164205
0.01095069294349713,0.04839791540836842
0.0013658715481099648,0.11493191674430392
0.04354791784704588,0.052172432983816464
0.029606627494560202,0.09675884106686965
0.06723108854142054,0.09714220398629436
0.00920994883167552,0.13578254510738716
0.06780833648101492,0.051590056910345794
0.07500266557242341,0.05165889069097389
0.0036481563084016953,0.10325643887498118
0.01885596295128735,0.04067004813380208
0.0,0.0720728588573408
0.0259999999999998,0.04465186425446319
0.010776135338127801,0.027775494833655757
0.02282968054875738,0.008524774119278078
0.008426041009843743,0.016246398233004555
0.06112547125622001,0.008280377189301191
0.014263191088247851,0.05504670102000446
0.08769451742915493,0.03270844682533962
0.04319643625542113,0.039173361123748404
0.10113569449859412,0.08205723744294176
0.032468623865047876,0.04535551879376456
0.188905580585007,0.028308871411947222
0.0,0.0691765693845916
0.024165090227605646,0.03341294480568706
0.1167186219574603,0.029554691089784056
0.033163313218472726,0.06464884969269633
0.08374299482751582,0.022637772567449588
0.09184760863486545,0.02348052156166176
0.056195312564312164,0.062163737259425034
0.07746129660424686,0.022108862044196088
0.12349125079005034,0.054191769683868074
0.06959656214939684,0.022586861385448742
0.06788614435056176,0.04284961366136173
0.1290853576338023,0.144772121960019
0.10602508579604475,0.05796875281755618
0.05455501408438153,0.021306212146768644
0.02432272165510767,0.055392363181685056
0.007022313126360302,0.044613283752686785
0.05749636386842951,0.021618430486127237
0.03667812720803596,0.07556744919285023
0.041522445132440564,0.20273231928825552
0.004420465639267945,0.05512588340271733
0.08664319665395936,0.013853285496900014
0.0,0.15778114523830525
0.047805178483176294,0.14862272269542842
0.0,0.24342137155450844
0.023835652071998937,0.15717947756023493
0.012895235640365854,0.029650746095296655
0.0993529891536582,0.01723969614774603
0.004805497044705476,0.004549974640548271
0.004739722923615375,0.09094778946265691
0.039982375714517106,0.005762847146419859
0.03573973171875906,0.005054981676187964
0.00213052678173824,0.06136258666723151
0.0,0.04175198789466208
0.2595145045563413,0.048342518571328694
0.009764739365547826,0.031477035109061545
0.03317866690556883,0.08029076997259992
0.04223756216263439,0.014926537774040582
0.05201777616628363,0.11277786350061518
0.026822160369793836,0.00026893742699911626
0.07081972274454387,0.05943929531761753
0.03162532887079124,0.03507830432517238
0.014803319837820083,0.057394839458606836
0.07609154082513925,0.45944999054850727
0.0430772410732402,0.25722478167646373
0.0,0.07684646525027432
0.024631856597591196,0.09003928452939007
0.10290913485957276,0.028449817375351925
0.03838924237869605,0.20198850448548739
0.014375590215614409,0.07991950587356982
0.020941925122953363,0.23466614422782542
0.05484151191509738,0.011562816266385311
0.07156172366015028,0.0492749661051235
0.18212089367457765,0.03484768636819666
0.027660086667412997,0.18275517783208314
0.03834064879639101,0.16405197459998747
0.04494453372118414,0.06517627185591834
0.02401985043796486,0.05041902925884756
0.03501481829289617,0.010233907766864548
0.015037422356664365,0.021847715225025155
0.04231122337793351,0.11316466653010053
0.07565996192183917,0.10282143019222048
0.03265684313829524,0.061611113965495436
0.03695320084950282,0.06004944032202388
0.0005384125492540193,0.19721480518085316
0.09548659319017502,0.06953117029667907
0.292922280209207,0.010154930572613807
0.1315141818926179,0.08090983115943687
0.44584885680064446,0.022948114986606073
0.19208960401349487,0.07052577088874301
0.01200154576417276,0.07055555374890758
0.019889147783248972,0.0948710689893069
0.1417323325681636,0.11704422131629641
0.0,0.05564064442094292
0.11099645632148877,0.06811111612764335
0.016240619882637475,0.027391333899680605
0.016971471378056435,0.019378437581535478
0.022817410374838688,0.05332977442176059
0.03581824848805439,0.06617417845549127
0.02260844484305551,0.0614023109128631
0.015306771663180996,0.010730859304860018
0.0008475791193490068,0.042946533067246405
0.03883346860023664,0.07824315400837492
0.0705194476076592,0.2098907747305539
0.032968858169250125,0.15259511217703975
0.031626990144927446,0.22227567661092848
0.06969925999188362,0.18422413969072693
0.021983161984196187,0.062403515331183004
0.05446375682653013,0.09766767352532639
0.05259635248478034,0.28613444871636207
0.02863821713374435,0.11030238839305398
0.004540775281783737,0.01240558121171773
0.04533885047915831,0.11197851663428722
0.1974670300428137,0.11935499350298998
0.04322839498738844,0.03211256392037143
0.07091411154029004,0.10456286057664954
0.08562713228062861,0.6540265936573271
0.0724248258406405,0.026425752438151307
0.06375373761451045,0.012053447543532058
0.1653621748585003,0.07321796078073958
0.006175291063610189,0.05398510876792102
0.0,0.17290377286224584
0.0,0.05975882175914364
0.0,0.06301044472110177
0.1783040655955837,0.08436691096061537
0.045986146764432335,0.22808039005321418
0.025049061743241195,0.046952888056081575
0.01870675479846824,0.0900510206646608
0.12293279105023061,0.1079551087285708
0.06029704714848805,0.14674171834387834
0.0,0.05414804590555491
0.03017075824978619,0.042781009785089454
0.0,0.032635368790115395
0.0,0.06135970561311623
0.05652727304062921,0.12517066634420573
0.01585522407640596,0.06014875656258596
0.042085993862353635,0.07561564872903048
0.027562197814074808,0.007420811773725689
0.011789390489082053,0.012288533403202706
0.004123012843442098,0.06408004898635085
0.407419267046275,0.10623212348010895
0.039905668004270464,0.058509816492909296
0.02237290798379803,0.07019961761654514
0.007078842653605477,0.5283037201949206
0.009467093999218435,0.07916896721293369
0.011725301171119895,0.09677322334506755
0.03936926628968109,0.1671743883334294
0.024308634374429518,0.10331760138050398
0.0004588256114132605,0.18289791515495962
0.19325120282335462,0.044698132391373234
0.014160059803455739,0.1256885625363921
0.022568217924057877,0.09239825803568066
0.0,0.11141816862205048
0.04413236569186836,0.055309116889074514
0.05903047839743891,0.09567021219603475
0.0,0.033896730275684205
0.01022290842593776,0.01720192570583947
0.07071249606878922,0.12595754650194096
0.06706405373302857,0.03240819672668351
0.07162112945026422,0.024870986850338284
0.01230545076871863,0.11142122213022816
0.0491999154090891,0.0006927346488112107
0.016244569055398016,0.03487782643731663
0.04480437746418886,0.0414431532310104
0.04172425137933402,0.0468427306559505
0.06095229720407787,0.07016791232975095
0.05326708823423587,0.05168154994351539
0.0019234068228101363,0.04916058648312784
0.010452092466083229,0.01115452007721487
0.07559773420485243,0.07342749970693774
0.05726876070634006,0.021953788566726473
0.0,0.1380747055328783
0.028340605069408296,0.05376604719012903
0.000492878086261328,0.053873852084009854
0.06891485823748696,0.005411514637170001
0.018321925603319755,0.06902714933355511
0.10760807083195516,0.06205453006965911
0.02640771552878789,0.010290516700315777
0.0554409422572121,0.020474946042702412
0.022623910361382116,0.0
0.2674673003015215,0.007645813055408013
0.012793518698877904,0.0008303308978199198
0.00017627979889169864,0.28535808706734117
0.06480335449263493,0.01323841196518032
0.07031140165230595,0.024839565964055767
0.01875955075146436,0.013262267160989438
0.015347123940139795,0.04987411777971289
0.02998711079368519,0.010798103261566893
0.04838244301846402,0.0074344542758424835
0.0012822311922064955,0.02261316059952634
0.020759167562547986,0.03719568492641514
0.005811050227718795,0.016945819021574948
0.020483367186476188,0.05239755496619267
0.010634332217355791,0.13895527097742644
0.04414723597513017,0.06695004976112315
0.029905593759180248,0.005980278782890025
0.06818248003026355,0.01692174710868244
0.10445926645219714,0.07051819707811333
0.01717224973477869,0.01855419029658023
0.07699796736275744,0.07918367806707564
0.02281222282605455,0.07993858748102198
0.16045626689614637,0.40483319394672324
0.09800410451661037,0.091511476778156
0.07939164464487476,0.09200413710791082
0.1406598362904461,0.016191933575619544
0.10805994692570095,0.11635934321654347
0.296688713659627,0.038223398626465156
0.010232597313149938,0.05325020647664545
0.05219843162538211,0.10772154161686132
0.04006111230520162,0.05597369719645613
0.05879347606639129,0.08169255876671215
0.02413781205714969,0.11961533514957878
0.009127184987241322,0.07762028231420218
0.08847221763431605,0.08566407306729644
0.05845505489147342,0.25419432829178773
0.0014650455499861438,0.023167967121712253
0.03263673934239932,0.05983273810845304
0.049607940130759684,0.14132632190742597
0.03944770804803852,0.1684697908501164
0.016399138676199243,0.2804745281414164
0.06452345531010195,0.1994245387861618
0.009797848306500611,0.04172576757598776
0.034218452187539584,0.0023601819085115492
0.005518327713636495,0.012133732464752
0.06340044471787679,0.18017636894712794
0.005019235667650434,0.12513568077226295
0.13848967598917952,0.07267859892143776
0.10547707561926885,0.5335993664337956
0.07015879793057067,0.13090350548952684
0.0368116448674769,0.08652798864732887
0.037262386738345296,0.17633424048457086
0.049141012666785146,0.014956643759533251
0.0664973060022831,0.0014564486117336628
0.05833178652345481,0.21955745641217633
0.0853963227219829,0.22099010294139915
0.026348645563697204,0.06025011408898138
0.03532307863896378,0.030552789157146522
0.048839972044107324,0.11399752355449735
0.024259452513013712,0.018232565432948176
0.03786792711704905,0.011218769308806742
0.09145699210286437,0.03349180683890083
0.036067402589041106,0.12236466703216849
0.002891899912435747,0.03889624199556678
0.009305723106503194,0.04378529695292741
0.10134994546508906,0.0703097964922165
0.0,0.015422009849411467
0.03088196387446729,0.019617955696381983
0.011647316801087725,0.049400443726181464
0.0,0.00927821509121216
0.018854984866138125,0.07909795961777988
0.035804110254684926,0.038342571197281926
0.046461018231509145,0.01793334310080965
0.017248102149299883,0.06377317889352838
0.028053710059003124,0.15801268288345086
0.09637632701644065,0.1933095803227552
0.0,0.19641355771766272
0.002386859961004717,0.06241704142126352
0.0322802034897947,0.19537435774388995
0.03546167798303088,0.284968997303492
0.03957273607275909,0.24537647854132275
0.007325521475641495,0.10649965724371029
0.32747614851660245,0.039015590529238864
0.016946457163298588,0.0969566512977714
0.0004963639257297813,0.0816008313085284
0.012475658613291784,0.07003316926161318
0.00930411878475752,0.020120822402353154
0.008665500908975332,0.05660167214621623
0.03461718000968972,0.06117872842293224
0.005203256195977701,0.009622239931788101
0.048321679717966505,0.19447676186231674
0.01952527168472784,0.10156034629167295
0.027136923420597724,0.19697293693152815
0.0,0.07243931935695543
0.034673272415481904,0.16454232743295166
0.0713536897176823,0.17520877456965422
0.2138798630992298,0.20060015901355116
0.014521878677953737,0.04336193309327143
0.03008335263684785,0.08699218387036325
0.0625993089683405,0.12280808368888359
0.01311754864343868,0.04115074005783441
0.05913532222028976,0.1313144807153243
0.06951178324342636,0.14826716599018114
0.023470588325245956,0.008152043437519296
0.06642485239938907,0.018344052038904123
0.11325277589906761,0.11753718293718976
0.08683975095557912,0.045706155709305564
0.11019445795792109,0.10622721730749234
0.06933562189112479,0.06022681283520796
0.003089272870526827,0.03956765715094264
0.07120070891831745,0.029992217532083743
0.0993391205668118,0.02804195701300074
0.12019632930077365,0.10815025431977077
0.07470130167038462,0.09420745422629721
0.13849290856236252,0.030926494429392194
0.012692463431613987,0.05859151533882567
0.10745133445507378,0.3190008525246597
0.08648809286415685,0.13844669531320974
0.08335526376129679,0.0503402337393112
0.021244085680875456,0.017716434072315934
0.12214332362593154,0.09157603315412502
0.0037656363817589523,0.031239340207185506
0.027559643977754435,0.044364102789905505
0.0535082294756549,0.012467262739494344
0.025685964056403065,0.0505791128028946
0.04223104692350717,0.056590427290273485
0.008075568692335366,0.4197755969809435
0.01599286417190058,0.004717492158097514
0.0,0.014999271278231419
0.06512326869707152,0.07289610007040111
0.01035631553430818,0.07416760043397871
0.06270209731439139,0.01267470239922588
0.06335256266621343,0.10840770064990365
0.051669319502939,0.022563895303503757
0.012340184885798067,0.009702691652919527
0.004626042042086454,0.001479007019872114
0.017556613208820692,0.12149681569849236
0.017969823008209575,0.12297083626249687
0.01795616645249396,0.018738341955055658
0.025420210001635725,0.1598047402212174
0.0,0.11203347717763065
0.002985659953290565,0.00817294418620378
0.024342530624775805,0.05610016662141746
0.015594843501156674,0.0736151807444891
0.010584371108495815,0.1505734654150551
0.05868046923542351,0.03906569513459601
0.10913604921671408,0.16897419742825265
0.03323697576782649,0.051239743128748926
0.06401980192631385,0.014483088219469665
0.012615331322528789,0.04884891092569603
0.06493726213900572,0.028042852190691293
0.0015652068116068563,0.049704477222052644
0.049257806006178836,0.10805951527655325
0.00508749746758923,0.011813790833489435
0.06300673403647891,0.024534327514516008
0.0033285888704611467,0.07004215345009186
0.3749053299340332,0.027664192336798975
0.00186434588788984,0.056294032595087626
0.030500208486452608,0.0265092713320783
0.12458451841251446,0.012877936141128999
0.2289006479065776,0.02591377017634002
0.09224769286500134,0.06404554348240624
0.10994240670912063,0.19164836648606212
0.023232990030702182,0.04206819448615704
0.037171892941969986,0.10163799142156975
0.013406050433610517,0.029777741223340825
0.30478273876670414,0.13576464158511428
0.01382979010645471,0.007952127090686645
0.0017324217244855332,0.0219301776534337
0.032588721593073446,0.022768182125099658
0.005174576288290211,0.08155273459230586
0.08691018737287451,0.47297291402454533
0.15680496922861947,0.10277592693589384
0.062130883530933545,0.1665598929652809
0.01612813420792918,0.27680801441858094
0.011532639319189996,0.060142934629828206
0.0125719442043561,0.02713021827057389
0.059829185659935294,0.009801332726617318
0.019373485979377846,0.007816166131627255
0.031142456512347393,0.038309946885387094
0.07291057549106625,0.0037277300468744556
0.049657882462172155,0.02257370246516004
0.05683955213452947,0.022531506734092942
0.10388096174390427,0.08108029295915457
0.07460801755428363,0.015075372965007716
0.06530150161961643,0.08852330923434693
0.060889096232145334,0.0749616953712696
0.0512817014022211,0.18818369757077918
0.10075158279419441,0.014449442627900311
0.11087453496975286,0.09009235078024816
0.10515203201462597,0.08271738664520001
0.011110459589428957,0.12791249646718938
0.048122016570783896,0.025078078644079228
0.008064724450284898,0.02486127922075738
0.09984179391832129,0.061868367402577465
0.0,0.07710497823048641
0.09682635886581323,0.0
0.0211668747760541,0.14559125238632548
0.038375929774628045,0.03988018741022188
0.017478288000980058,0.06577999530284587
0.03312511156246671,0.12006825878474814
0.07905322998019529,0.08869144243566396
0.005494370301340723,0.05355547235971443
0.037748636812865756,0.09410114335672404
0.17233668599441215,0.11829019364191709
0.07270067742863659,0.07071598712293081
0.027272865001857837,0.05492676610397638
0.04591972083331797,0.050093764867060034
0.11551389620961743,0.06916636087591428
0.014048212910719827,0.09970812626323777
0.03114620784630091,0.054736858973754465
0.009873897362005835,0.05264345716451117
0.009545315104467988,0.23621670075992185
0.3066659391028693,0.09459294714790048
0.015550496560535976,0.1185190434087339
0.006558460697148405,0.12948398398168023
0.06001514956140994,0.10044142457978822
0.20406518405182936,0.16489133431777175
0.05142502500524415,0.13739399467182167
0.20789939602059207,0.14319751718579782
0.07355359461322024,0.07225247686678885
0.026310864514050535,0.09079291618181173
0.08380460777370188,0.10133321532580339
0.00222705918269952,0.17973544376941675
0.03702618563960414,0.058069839971312834
0.17461723311650132,0.08306915099259626
0.0,0.06802663418666625
0.05232996751775829,0.19909276611130977
0.1820499850320644,0.033900764401820285
0.1811222042909577,0.01498959505223354
0.35156765284787495,0.24169259261885828
0.12770648759795478,0.09298687322991768
0.024041033493963936,0.03877286785353888
0.04730849332688791,0.005575343616520456
0.17804056440057964,0.04324375923381396
0.10402931780672162,0.2711954161949571
0.13022809291163212,0.14370648895936214
0.06670708253259505,0.08584074510458635
0.09873669066125786,0.14083081057880803
0.03003949949335407,0.14069412447417448
0.16286226307229298,0.03765529939220187
0.1759898028420693,0.354563737636105
0.11126388074012823,0.050925346759703415
0.019045906910967858,0.16674367994841005
0.0,0.10531990199095631
0.02591108717304138,0.01671169132226922
0.024878646597736066,0.002191654712912339
0.06592881652958482,0.018854181667850866
0.04463464067757457,0.15314930747231797
0.0728314963473565,0.03213283221545069
0.013443497214552735,0.02153924583840805
0.04625023671607664,0.09192918228207958
0.09367876954409553,0.03923657666473801
0.1301533219298804,0.011826507672176944
0.03952109843337297,0.01542727549141958
0.07583563473520342,0.0026609696528815618
0.06528495829829666,0.026367488718423714
0.3257280049948946,0.17972008899285327
0.012110721232538424,0.00045984403718151156
0.010768399641128213,0.007425283312631592
0.003656465755622662,0.04283234408391863
0.10149086118138798,0.06305636583008507
0.017419662074681243,0.010214986557407001
0.07337087366144743,0.1206242940009652
3.339527742411974e-05,0.005730841557735289
0.06073701980209876,0.07725464897080273
0.004257661290159831,0.006039367729467671
0.026332529535278582,0.021236691501585626
0.08045637852921175,0.08021352209077932
0.08372518791974955,0.09582273659548193
0.16973336502588837,0.0577976159820139
0.0039498478474115474,0.10791860175901391
0.03947551759064538,0.09635387071648012
0.0,0.10009653526993958
0.06741833831832622,0.0
0.09702006424075052,0.09426306974621568
0.15476598169272932,0.13269092233500146
0.012245023296902958,0.011197221676629709
0.05313777803554416,0.060541867139877324
0.10549077118714081,0.0550397860391854
0.06377985071502508,0.029569916806642737
0.03409482188360471,0.0029249967213075935
0.24381094436065354,0.07297832405216198
0.09642975164378384,0.007618070703540525
0.05715104202881065,0.023292519142016486
0.02761746690680411,0.05654319475535914
0.07487956701238971,0.007998112608525787
0.049909833519825496,0.21991302449571037
0.051091631434020714,0.05905540553621336
0.055015357400291974,0.2696799815593984
0.039711676967225176,0.13133311083856114
0.025700123585104963,0.03615201592578217
0.12095666512571768,0.12496801804784496
0.045590404891346734,0.1598258871631387
0.005141499530010663,0.05617442350536521
0.032486187705701754,0.017692892620640777
0.01695444450989143,0.081085052981593
0.018026056585965476,0.0916306327120509
0.004908612168979687,0.14875763797821975
0.017311993091431787,0.03296430224172866
0.10934816372965628,0.14212674807498188
0.019425039438594638,0.09430278382317994
0.22880506685666974,0.13615652500358238
0.09905363222741884,0.011809145772593154
0.0708621862912068,0.10400551823068724
0.06254307427600594,0.033594009350732534
0.10021933624226805,0.41337340447978266
0.022298674009990548,0.1380943660971198
0.04778225955072486,0.17637907918197654
0.05049868077910773,0.12561347737006373
0.05902088201980504,0.07518342713943796
0.10752112376607385,0.10615772518619479
0.05074678643764372,0.08049626237712246
0.014297768447519843,0.004792953969928249
0.07479843360212897,0.013889021634416566
0.07641580984578197,0.0792159213215605
0.013309739060819226,0.020948050443343646
0.018547114147069978,0.03452536966136819
0.0823942529860247,0.003160350521071109
0.006112512925206914,0.05927045210238333
0.0,0.01865206554765848
0.034930374548014245,0.04846426587148116
0.04471143632209973,0.1855025312351742
0.0736618549133297,0.009670566264616553
0.07535232238814445,0.11749877128976607
0.0515680719464406,0.1245830091549152
0.013023805272136002,0.04909160405264146
0.10600336709457067,0.11837641205185463
0.017138843926720427,0.08480390196446522
0.00016927434215006088,0.020372002624301187
0.0677788853659905,0.021442405513523964
0.0732684664934851,0.15065801929563918
0.04326532904566847,0.07290221653698055
0.022007876027353747,0.017805780027967445
0.0773112553149062,0.00599396783944357
0.05402941545692812,0.11203053945086197
0.0033816363113643886,0.02667226963089888
0.04094013705103379,0.2753538534199336
0.3480368752987218,0.33852868242406087
0.0019351166359200533,0.007613201132594583
0.11328024025828967,0.05649844932255377
0.026396696811981712,0.012123253606142016
0.08265820886302606,0.05469312654684586
0.024116275310339573,0.09156843343152091
0.024317408868468247,0.044269999396917115
0.023393911940056,0.05192529317137158
0.01685278579078755,0.13631647890066817
0.04432110416194775,0.016057285327983804
0.0007921567424048704,0.03032366686769592
0.022005343525526654,0.17716509773735467
0.01128993941043177,0.10647404030639791
0.06980665703440536,0.032911281265174355
0.05882337906973163,0.06950470089210939
0.007102780836859779,0.14617771194705256
0.060212936133969205,0.08117586678397189
0.09353625716945543,0.14926883596429902
0.09465778179103239,0.24038150361864155
0.07902112389722049,0.10354689443674374
0.2153439830576261,0.023576107322030283
0.07695064768220164,0.14156249842312718
0.05939174054486216,0.13379454641731742
