LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID23900 ? ID23903,0,23900,23903,0.08142267157971368,2.1169898954262765,0.18613159864711143,0.18613159864711143,2.5,37.27976809848124,17.61834436744231,0.0,
ID23891 ? ID23926,0,23891,23926,0.016574833274136502,2.9624979675647434,0.1018422957690169,0.1018422957690169,5.5,37.474389094134864,17.85785022978448,0.0,
ID23912 ? ID23891,0,23912,23891,0.07063487604207744,1.391386264905414,0.2387740289539327,0.2387740289539327,4.5,37.406685465447865,17.84057983167765,0.0,
ID23915 ? ID23888,0,23915,23888,0.11407672379494312,NaN,0.17312152627832322,0.17312152627832322,0.5,37.578679499703824,17.80125265988211,0.0,
ID23903 ? ID23912,0,23903,23912,0.021024191063790873,0.0437590565618753,0.11514666766670148,0.11514666766670148,3.5,37.284707744100764,17.768868418596323,0.0,
ID23888 ? ID23900,0,23888,23900,0.5066637258941692,1.6632761166491117,0.40670552682785416,0.40670552682785416,1.5,37.453714199508404,17.628111972545646,0.0,
ID23889 ? ID23901,1,23889,23901,0.014158678319647377,0.41282692152937783,0.096448889232171,0.096448889232171,1.5,38.146925712216905,18.66553275455962,0.0,
ID23904 ? ID23913,1,23904,23913,0.10401331357709943,2.763545576601726,0.20769174649096087,0.20769174649096087,3.5,38.14104915848361,18.663967944459365,0.0,
ID23984 ? ID23990,1,23984,23990,0.13559810107424852,0.1427896899509346,0.30029148700526287,0.30029148700526287,31.5,37.14496376603957,18.309891643558856,0.0,
ID23954 ? ID23965,1,23954,23965,0.045015585259144585,0.6740994759172385,0.17214939505358787,0.17214939505358787,19.5,37.954014172837894,18.890594252738367,0.0,
ID23916 ? ID23889,1,23916,23889,0.4547883749174964,NaN,0.4499318547185942,0.4499318547185942,0.5,38.41107525180624,18.72062524165302,0.0,
ID23932 ? ID23938,1,23932,23938,0.007396511113200517,0.08530967008531874,0.060376488070808025,0.060376488070808025,15.5,37.85138080188847,19.141961179884525,0.0,
ID23948 ? ID23956,1,23948,23956,0.13269976689507598,0.5844527419312002,0.34322041516956087,0.34322041516956087,22.5,38.0323797174505,19.05694883028327,0.0,
