LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID25715 → ID25720,0,25715,25720,0.06864317909464088,0.0,0.129999999999999,0.129999999999999,1.5,35.75,24.375,0.0,
ID25700 → ID25715,0,25700,25715,7.759678611577147E-308,NaN,0.0,0.0,0.5,35.75,24.44,0.0,
ID25701 → ID25716,1,25701,25716,0.11214809565798524,NaN,0.21783974366314696,0.21783974366314696,0.5,36.870573471531216,31.754409165800205,0.0,
ID25704 → ID25707,1,25704,25707,0.012228538974648779,0.54081298738367,0.050495696495145265,0.050495696495145265,5.5,37.07063140453116,30.944504736429153,0.0,
ID25722 → ID25710,1,25722,25710,1.226543310451868,0.7987607856670368,0.5182775336014449,0.5182775336014449,2.5,36.99834725763857,31.420382429140112,0.0,
ID25716 → ID25722,1,25716,25722,0.03752800656826803,2.5259005404755137,0.16526525324746458,0.16526525324746458,1.5,36.93090065789169,31.735513606545773,0.0,
ID25710 → ID25697,1,25710,25697,0.09486272933727101,0.9091067057828863,0.1768942528255845,0.1768942528255845,3.5,37.054764637083714,31.104218872825747,0.0,
ID25697 → ID25704,1,25697,25704,0.01153787052554476,1.0077382911890103,0.07927193677753093,0.07927193677753093,4.5,37.03011909923413,30.992285875707907,0.0,
ID25732 → ID25737,1,25732,25737,0.5991732069965783,0.5627568023732754,0.4684430393857427,0.4684430393857427,8.5,37.50542435398981,31.305972469013938,0.0,
ID25737 → ID25748,1,25737,25748,0.15643962101075562,0.058611112507704635,0.2951611359297103,0.2951611359297103,9.5,37.865566990216124,31.432271338943423,0.0,
ID25707 → ID25713,1,25707,25713,0.1796860383513281,1.9004560889529898,0.2719393558258976,0.2719393558258976,6.5,36.98882059769883,30.843462332246638,0.0,
ID25748 → ID25744,1,25748,25744,1.0512869264081435,1.0409733686156761,0.4942831368629044,0.4942831368629044,10.5,38.19704983811233,31.33305496709609,0.0,
