LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID9008 ? ID9011,0,9008,9011,7.785099076869814,NaN,1.1849080344389988,1.1849080344389988,0.5,34.496780641170965,25.169149831861485,0.0,
ID9004 ? ID9009,1,9004,9009,11.792692982263455,NaN,2.1683416128293445,2.1683416128293445,0.5,34.136668525549126,15.275471559266629,0.0,
ID9067 ? ID9142,2,9067,9142,0.13533793419766912,0.7382805180679264,0.2858899030244178,0.2858899030244178,15.5,38.61727004068047,20.944332401785047,0.0,
ID8987 ? ID8979,2,8987,8979,3.051049606737336,0.039766730156570444,1.268984536711755,1.268984536711755,5.5,36.5216603193085,25.665988698195704,0.0,
ID8971 ? ID8961,2,8971,8961,0.19107450980718008,0.17525824904761628,0.349579802950109,0.349579802950109,8.5,37.04549215763111,22.469158523543747,0.0,
ID8991 ? ID9028,2,8991,9028,0.6398671673409201,0.6370154275193131,0.6398964322026526,0.6398964322026526,12.5,37.68830419330006,21.247833871862095,0.0,
ID9142 ? ID9093,2,9142,9093,0.5632468522895789,0.15658196067646915,0.599135345993227,0.599135345993227,16.5,39.03135854121831,21.0969770271605,0.0,
ID9062 ? ID8987,2,9062,8987,2.0713351082429834,0.40097546626869124,0.9722049142230301,0.9722049142230301,4.5,36.22335310965052,26.745922800565474,0.0,
ID9028 ? ID9015,2,9028,9015,0.2111499496987152,0.5945190047016633,0.3526788777792418,0.3526788777792418,13.5,38.111144123069735,21.02841032395596,0.0,
ID8979 ? ID9081,2,8979,9081,5.160257481297523,0.05648197703396427,1.2233683660556292,1.2233683660556292,6.5,36.84073597361426,24.461867170421883,0.0,
ID9089 ? ID9062,2,9089,9062,5.081666845265571,NaN,1.6217584217436192,1.6217584217436192,3.5,36.2288782446266,28.018557970770875,0.0,
ID8961 ? ID8951,2,8961,8951,0.003392970739846598,2.832672005442766,0.04829159212834011,0.04829159212834011,9.5,37.08285081707608,22.321857643735846,0.0,
ID8951 ? ID9048,2,8951,9048,0.3255968162360465,2.4696109677915583,0.40651882614668156,0.40651882614668156,10.5,37.19397935415701,22.173985481028488,0.0,
