LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID19685 ? ID19696,0,19685,19696,0.07360371513828981,NaN,0.22335103614744473,0.22335103614744473,1.5,41.64214535923976,16.640139408720813,0.0,
ID19698 ? ID19751,1,19698,19751,3.1638132493756426,1.1986915489557473,0.8265447912794587,0.8265447912794587,2.5,38.77414325429203,17.79098064483648,0.0,
ID19709 ? ID19686,1,19709,19686,0.10604653488552244,NaN,0.20704580500254746,0.20704580500254746,0.5,39.37715312434225,17.642171954502377,0.0,
ID19686 ? ID19698,1,19686,19698,0.06747699735317514,0.4103722879410745,0.2065255841567918,0.2065255841567918,1.5,39.23508585520676,17.786401192171333,0.0,
ID19751 ? ID19779,1,19751,19779,0.02234086666344664,2.0547701452502594,0.09265568009901508,0.09265568009901508,3.5,38.39841705758194,17.672858367396923,0.0,
ID19687 ? ID19699,2,19687,19699,0.17838344132338388,0.2910504932752027,0.2641149945223671,0.2641149945223671,1.5,41.285060143135055,22.36497346116375,0.0,
ID19710 ? ID19687,2,19710,19687,0.02657411525805541,NaN,0.11795386551710171,0.11795386551710171,0.5,41.285878407358275,22.17566320189719,0.0,
ID19835 ? ID19879,3,19835,19879,0.23582637483745916,1.7807421909438772,0.39000000000000057,0.39000000000000057,21.5,36.92,23.725,0.0,
ID19879 ? ID19869,3,19879,19869,0.12671951357267475,3.141592653589793,0.26000000000000156,0.26000000000000156,22.5,36.92,23.79,0.0,
ID19808 ? ID19744,3,19808,19744,0.10286968513867889,0.9881699592622053,0.24723795123350248,0.24723795123350248,5.5,39.43005312861609,24.868322514936345,0.0,
ID19781 ? ID19808,3,19781,19808,0.09857509340777182,1.1314644276497594,0.2217897016516648,0.2217897016516648,4.5,39.38276614818047,24.667253270790184,0.0,
ID19669 ? ID19738,3,19669,19738,0.002720492046373896,1.7194290833994599,0.03802327682230284,0.03802327682230284,7.5,39.62194033126108,25.08861014554661,0.0,
ID19790 ? ID19772,3,19790,19772,0.19019247203922834,0.10831919325915955,0.25746350577334554,0.25746350577334554,10.5,39.77566410475356,25.252535515552303,0.0,
