LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID4327 ? ID4237,0,4327,4237,0.7658033776910913,NaN,0.5652409126846264,0.5652409126846264,0.5,33.81321279435353,14.987108638768655,0.0,
ID4265 ? ID4384,0,4265,4384,0.612219510024366,1.9436272182897103,0.3477066863395988,0.3477066863395988,7.5,32.92519957061248,12.489354526199383,0.0,
ID4152 ? ID4097,0,4152,4097,1.3129248803856035,0.4969065129924467,0.45573397167142615,0.45573397167142615,9.5,33.008199818993624,13.340423791149565,0.0,
ID4034 ? ID4120,0,4034,4120,6.931822468360262,1.87761079720383,0.9208428790488329,0.9208428790488329,5.5,32.464040875399924,12.553110987578483,0.0,
ID4237 ? ID3945,0,4237,3945,0.04691593842715138,1.4704576218999132,0.18058842938921454,0.18058842938921454,1.5,33.771845466932646,14.68473699941271,0.0,
ID4384 ? ID4152,0,4384,4152,1.1499175708206295,1.0804423196294364,0.5717524097709474,0.5717524097709474,8.5,32.82834148856387,12.875852213729543,0.0,
ID3975 ? ID4034,0,3975,4034,2.1183749061911135,1.1362948905581784,0.9505186850185341,0.9505186850185341,4.5,32.69654132726474,13.054733961474033,0.0,
ID4209 ? ID3975,0,4209,3975,2.0439565712814347,0.21453066916045688,0.7001566584720886,0.7001566584720886,3.5,33.23503034199544,13.500303517949057,0.0,
ID3945 ? ID4209,0,3945,4209,1.820049064307394,0.878214186876614,0.9006867074836429,0.9006867074836429,2.5,33.49716818932214,14.251789089391771,0.0,
ID4120 ? ID4265,0,4120,4265,1.0015539515233112,1.6024039251100568,0.4353125757239399,0.4353125757239399,6.5,32.880019369666414,12.270285803201002,0.0,
ID3980 ? ID4039,1,3980,4039,1.5627976801808277,0.14656429390577022,0.823343838395726,0.823343838395726,4.5,33.71403525695551,15.920055851991771,0.0,
ID4095 ? ID4351,1,4095,4351,1.5200081061448607,0.8770811304919242,0.7445889586253016,0.7445889586253016,10.5,34.45012114152742,11.567826084321624,0.0,
ID4385 ? ID4151,1,4385,4151,0.9928647469673907,0.1105219278136924,0.8113904029805762,0.8113904029805762,8.5,34.20263601734447,12.5573183723664,0.0,
