L4440_Vy (µm/s),cyk1_Vy (µm/s)
0.15599999999999953,0.002969035348343141
0.09475233842898305,0.01919221242318727
0.16434708709736157,0.30134970668369654
0.17413688187772464,0.02583562190812714
0.17151625177814864,0.12849634643507385
0.15666348567998015,0.015146778094204194
0.10219494382107826,0.04411124212562641
0.13629873612385524,0.042998633852928944
0.15200485082313406,0.08375535329263002
0.17937140463164097,0.03588925492739818
0.09884252301851645,0.17870992392429058
0.0036103850246320237,0.016600939231687307
0.016416299676338043,0.16359271717387927
0.008839706822303128,0.21681895330503737
0.00012420444150365028,0.10944225047734726
0.010063903720434553,0.15951664202006413
0.0519999999999996,0.06326585569358797
0.0021996790705301806,0.0797421183548341
0.014631989000474022,0.03483445508563534
0.020153938256933658,0.11007404596550074
0.018743256420183485,0.23076688784876254
0.02772359536182094,0.03719817139778527
0.05319085406879083,0.0018099168547543343
0.013986543092728709,0.14729671190929353
0.024495547009729536,0.15599999999999953
0.19902458391904787,0.23130580712370588
0.11785324849070448,0.1801960817605071
0.10211402968289392,0.01982606914949514
0.13180064232424799,0.13103197258156243
0.08129979729703507,0.06557427643794682
0.1633546668270597,0.16311227265628786
0.15125781058091975,0.1373065585378921
0.13738446622365857,0.09911432315244113
0.054041666495549735,0.00693191293014408
0.11530773878050411,0.17563167895085208
0.16692282081256096,0.21504005444963567
0.16340325891683705,0.15636353180527393
0.0925228843489208,0.0648450297482924
0.21663656114128998,0.021782508895012143
0.20575020029973742,0.0539069895796402
0.22993691159767665,0.09423360390378832
0.17716663033114416,0.09350822904014429
0.2041130527528466,0.013506158172400261
0.21480537837245456,0.05282345465133105
0.21304331763228035,0.005253337014168835
0.20058743134469809,0.04693991006772187
0.015201990996423831,0.23285025760848796
0.3638220661138668,0.07628231719283604
0.09828940356295561,0.0889049890513057
0.08160887697945611,0.08102258379190701
0.3180792609078182,0.08944055713193393
0.10623658551182302,0.06531999810638425
0.35484518597325376,0.13962963052398508
0.3709383938275764,0.07070456259444668
0.364615599476938,0.08420926033963809
0.11773411596866126,0.10316883210433332
0.16638903127046092,0.07212541019333045
0.001140498584660321,0.08501384799872333
0.1441562978599748,0.11850370936674111
0.030144334877762448,0.18384987146455742
0.030078246278885955,0.25357019806563696
0.08971188301970727,0.1952490940906138
0.04933165175689069,0.20695474069708625
0.0493405439361112,0.21765899038004974
0.005842948648324154,0.10570519203156366
0.020874592584051044,0.1475362429835009
0.044978329339192415,0.21204845737651468
0.120466313928803,0.29407979105615284
0.13581188158016957,0.11536799689343588
0.07988711596314531,0.07781570405465957
0.12045486357362592,0.09230387299298357
0.2503708139771197,0.14075474275085612
0.265033559575528,0.013450006513910396
0.3596378633755727,0.2735939244374975
0.26948539589533527,0.08532164229465806
0.2751878248410563,0.19638617986314255
0.2314807696842111,0.2860500258687452
0.22124713795993287,0.07401788463994877
0.11979075767916374,0.17484656860314587
0.15974658752808252,0.15783521860824515
0.19405171298342944,0.040777961136903684
0.09860589871539034,0.1957118045752914
0.09863100259682014,0.06474981959600115
0.22915630155186903,0.09078009747144726
0.15692076274067618,0.04145878102686851
0.23295095003166164,0.033467125026957235
0.30921496734171827,0.15471057116915787
0.28738777249780867,0.010894903549526446
0.30912781582100235,0.06735492922637257
0.11559084677172997,0.00628806382274476
0.051999999999999956,0.09897133572229891
0.03810168357147958,0.023778294761913798
0.043210827089489,0.004915515716667329
0.025999999999999978,0.09275604388460437
0.03936201038990106,0.11633922500750274
0.08138253485249577,0.07664524554644955
0.05054504186741369,0.29545578447705767
0.009809619676281934,0.24817995625006795
0.03951195524099802,0.06273444993690802
0.00793164514381033,0.016015462531109213
0.07799999999999976,0.30149787781796106
0.06036559036209006,0.1984370767930926
0.17078144051060634,0.12193635545891794
0.1453613362320212,0.11266933575837683
0.11541704219029185,0.016415375108299914
0.1633957098549672,0.18194045388844984
0.08061876127754034,0.11947039482963077
0.10071916084534535,0.20448328746447508
0.0924139068025994,0.23275797092505926
0.1680976198166057,0.008899155822981796
0.05003810686426959,0.014065241541392836
0.16270133308091558,0.06526966389119977
0.10604384010332239,9.542424089019619e-05
0.13956296917319905,0.007901491200147603
0.1368263487809301,0.007031215230666988
0.08563371450310342,0.14796500778085217
0.2612324217891057,0.047749378510224004
0.5199999999999996,0.013953440808254846
0.2873130091233683,0.12901650549429125
0.2498915062200787,0.06992510941322756
0.032395719044956195,0.02099329245162167
0.2122821955378768,0.10527190117738314
0.22607847551907412,0.00987707433572993
0.024698888207667125,0.11220597907343333
0.15370073040587046,0.007751398530199438
0.18709190817344776,0.11696782250205615
0.21076548488460461,0.04855757417874429
0.217614021662024,0.028386607120346595
0.028433651951927173,0.03967748497687253
0.04696422442254189,0.08442518871342486
0.040169522504828595,0.17824607691772593
0.04707130705745186,0.07866566462577147
0.025371887077828604,0.15161157046571674
0.0019808895157311214,0.040649712860888344
0.0025102845109280735,0.023553118410394803
0.01679002472430824,0.054558104411534455
0.03366959571770138,0.11704048823061583
0.02798516315090609,0.15010254640928763
0.03036660161861633,0.10486600580307907
0.06801539976585431,0.15727998175266045
0.04026122260963163,0.22203416938661463
0.006662716784347822,0.007440038290594942
0.01704730295139569,0.013715160956335381
0.08285882463768353,0.1011401076525111
0.052383869027023876,0.0055587555625223216
0.12730913833085822,0.0987337300173369
0.05990764917535785,0.01682553335479824
0.16901608730831869,0.06797139396229177
0.1693040278976227,0.008514269934148189
0.19808099516394223,0.08047694279998296
0.18177146298420013,0.21705359375510228
0.17526104572468454,0.009446496050238196
0.10399999999999991,0.049748197056759834
0.1267521097727034,0.008224264321510332
0.14920564241461917,0.04787681932554975
0.011082663240587464,0.05723074325403736
0.13542500531321408,0.05480201320432272
0.17496819538664213,0.016621982867511775
0.19319340102532295,0.1805747742269812
0.16112966253791328,0.12952750952388642
0.1920514792531211,0.06128655163699008
0.15323993643619643,0.13616438006473786
0.19806459510755978,0.00041400576831165383
0.168333700911446,0.07816812001430762
0.18200000000000074,0.07317525789375026
0.1682050316509553,0.013885046297485815
0.22380917929166805,0.12624849839114488
0.1604565469540745,0.12375991070635309
0.27737729139222295,0.08402388019776552
0.2370763167420705,0.09137982595260966
0.3581391433397485,0.056652139726868
0.32469542596567036,0.06428227569582959
0.1886959971968821,0.04308278758864077
0.29306136672846395,0.07286451508607428
0.11642353351681436,0.046173050434239825
0.18566960536360283,0.16328201063020983
0.3537620460651638,0.10443704106424292
0.2400031504542625,0.1365570784114972
0.25762474882561437,0.10055427754325379
0.197161903876561,0.0604793539356713
0.0038206893125405372,0.16503860462877357
0.06098122702709787,0.04470587849581946
0.06349739263340197,0.10023978661167803
0.035179546666920206,0.19769083608726135
0.30679413591574656,0.0804700160913427
0.047344829813754784,0.18818003670929428
0.06744463973066957,0.06023039879500658
0.030436745575251223,0.13444555270240385
0.06492910604386566,0.12816831914925864
0.09908503911745256,0.009514119981768232
0.11397018792726854,0.1954208364520717
0.17772325032720673,0.17720383596089634
0.19092988936145544,0.15099880637236324
0.28479258078442415,0.09767599226739065
0.2798637484693092,0.12432630459490461
0.3774751878120256,0.11228095239780914
0.325086482269187,0.15211794650574503
0.1536677312675046,0.17662937503699894
0.1071655394685159,0.15522203571380827
0.15052036842725566,0.020807685400802002
0.051842925931340746,0.20642129445482382
0.08718460684453574,0.13181768546077918
0.15429920401897163,0.05405215863298807
0.07360461635638557,0.10559771666797246
0.14523692752477474,0.1390305674314952
0.08013899926316129,0.12561255205332955
0.03810634121757488,0.1539297306028402
0.26419354890862295,0.0670023346880562
0.23520128527541145,0.14661049911917914
0.250591476544507,0.009057609775806696
0.276918848030526,0.12907566241307009
0.06746118672832005,0.22378809704738992
0.06394070650636578,0.07154569986893904
0.04317415493226164,0.09989006831685501
0.11334866613478951,0.1622742434366849
0.06596745005833907,0.12965445386241256
0.07007426390244795,0.0666498151230197
0.3542761428560645,0.18008225525060553
0.07305418616036122,0.002868563926136858
0.10400000000000009,0.11409375770231733
0.07738123089278695,0.18200000000000002
0.32710636110012886,0.20899397219412635
0.1252602639752652,0.017270202984273907
0.11673754377148597,0.16338666552973322
0.11490073133400713,0.06522134963021778
0.12736221853852497,0.15257789123647889
0.14918842201179672,0.051560452370694065
0.16210171327765152,0.12595455862521057
0.02359097830924952,0.12178957491592116
0.11687344359986511,0.12233557988621727
0.1091552069465294,0.17421380321795574
0.14501913035512431,0.07521369598284586
0.09994948289919278,0.0023440294180389286
0.1241353561772641,0.06978401789932356
0.15774511724007495,0.01323724967618034
0.1414296599669413,0.02903795005397285
0.15844952130303938,0.013589193307196722
0.32702639034404724,0.08521473351426394
0.0871630042445446,0.037577736776102454
0.25614739269378434,0.026643318679054673
0.2553973263771468,0.07266967577615233
0.2624880484944569,0.01010749861166289
0.020429314278849375,0.0690404206060613
0.01580672824369884,0.016157559689463596
0.247894050682563,0.022581315472912422
0.26690353302325176,0.07461120043033205
0.23313319066852428,0.06303169796478798
0.28725305613906116,0.07475497136227602
0.23947438555760883,0.3682732373790799
0.004749454386411856,0.23098475607239805
0.12999999999999973,0.02748936859663189
0.23997633935475876,0.11787671447370726
0.017715967819609803,0.20615540319258246
0.02458465935350418,0.03822475036913246
0.06444654872966567,0.0833550338213783
0.005073921697042749,0.1812482158105219
0.052676882993209516,0.24668119072626665
0.032000120288748234,0.2781784973042207
0.023104830701080915,0.09245859049259053
0.019657570516545774,0.03577667465601948
0.01840104923395671,0.02029262471891329
0.009550220458336155,0.30041402533511885
0.0006052878651686911,0.06658818998231837
0.06692381000722065,0.29997507174341675
0.052340599715296324,0.34190208910935527
0.15240234076141307,0.11221358770549088
0.018867182606085463,0.10336101762762055
0.17119241867401627,0.19939073795466414
0.20799999999999982,0.059721512408113145
0.20927156622667553,0.18443310257955403
0.16120428388488933,0.41843348211067594
0.16849430937832538,0.09843518511161058
0.19560523508213096,0.39524359779208285
0.14650454525897344,0.05087583212252724
0.07772087445820546,0.1998479785303484
0.41916347899943673,0.26538344296806715
0.07284089648479722,0.38786461742338574
0.10763534491399582,0.25193451503537434
0.13235849173650252,0.2421697411524267
0.34471854674535435,0.44550149596393923
0.1269996335809168,0.24718192084591095
0.17883643323949272,0.25993914494565473
0.1196727390234706,0.35321345614478616
0.146578817357414,0.0646162275254369
0.12930763403107265,0.20449630854013917
0.07143987648709996,0.26294908656905636
0.1349464791949977,0.00896641704463832
0.11983901540943798,0.29389262241514374
0.07788237214262814,0.1153641054028867
0.1382167911043588,0.19466586161426136
0.1458578653556053,0.029959000634074327
0.1704339647770162,0.05374063467314656
0.12040645031733561,0.17383345360811048
0.08483287400667194,0.0909701484561424
0.112943768154026,0.1803352132190966
0.18028856006856203,0.19941482068773908
0.088043611374556,0.02712127575823118
0.1039999999999992,0.19983263301596424
0.13717247232683932,0.15600000000000022
0.01040321009534324,0.475950139701105
0.08881425919974006,0.49872446453123054
0.12528627866813197,0.1816391548049509
0.12553551660305332,0.21418299503317045
0.08798670662230279,0.3408969949519811
0.10269999350577877,0.16257632233478142
0.2544053639486371,0.26819557749079587
0.07408444561996105,0.2121076654008185
0.19877685360504954,0.17923920621287906
0.03200026983553243,0.145848535134634
0.021488948077922742,0.2142112129356967
0.0321834163884013,0.028880895845621524
0.07876739002531571,0.06220994010230942
0.02084186181840266,0.05616328352580595
0.020693030298637893,0.004858327466293488
0.05588351249115817,0.0464178845961527
0.012264403316187611,0.03895398529463776
0.005439642987266779,0.08770700684167813
0.021284100138320383,0.03470486471733025
0.15273289931172657,0.11308019783987859
0.21004436092629533,0.009148893663765988
0.17453029846317847,0.0018018390975434785
0.16387845070185775,0.04989785746102484
0.12981779889900338,0.10182913487165308
0.3049839004028886,0.12360213809603948
0.298556124419013,0.02755174755629497
0.2810990632302378,0.10049674560880781
0.18322673635114803,0.017473613142191268
0.1713642948637954,0.013704233935052202
0.16309903546036536,0.06363944212727404
0.07051146116727765,0.07329760209773468
0.1726893022805406,0.13676502974723093
0.0258499576954776,0.007155502572969397
0.1036824110092823,0.07640902439788917
0.07745499436970249,0.12217795320167824
0.024570476543784282,0.040403677728275154
0.19118592848427501,0.04613834599631765
0.07575032063150004,0.027360859914617917
0.07523055734161446,0.15569058001938388
0.137534769622674,0.025267273083225204
0.10492127202963068,0.020227799219463806
0.08690231369243051,0.22332242936120644
0.16227263057252195,0.06426606970536
0.07594052463032597,0.06208962416783592
0.014895495235996491,0.28177572900184344
0.1299999999999999,0.0888922433980813
0.058330224910932316,0.06679624795430997
0.06517480431092722,0.11505364863340936
0.06524393343139608,0.049883947459721155
0.09309619040922498,0.14101280804941005
0.09677764257136659,0.24590410437915936
0.08892436145168717,0.04602347550526069
0.0942177601297928,0.34681988813521303
0.15863598971511123,0.33223732078115836
0.13922470478366405,0.0924609390642619
0.11023417878501789,0.029284198560713293
0.12010777244282025,0.2952839619580182
0.11482546650072792,0.38337342238632777
0.186928862818192,0.24232177668193486
0.08187681828622857,0.3795769671567605
0.10706175722907929,0.21453900182089428
0.1458406551563371,0.34330831709742177
0.039780045026678576,0.13267819171095036
0.08624753258354403,0.3358734146594628
0.1459189121231738,0.23509631757081806
0.08084083206061835,0.2583301857591763
0.0919761866869507,0.13138011810816436
0.1112428099623557,0.05357392072431537
0.14555423780058163,0.0009053766787445738
0.11498400978693937,0.29313200719915644
0.1528314436927097,0.22311808508553882
0.14774835574701087,0.022620332234284037
0.1409892526077215,0.06154356452795255
0.12936351461693008,0.1998437922103271
0.13720670053429132,0.20184881248722988
0.13469201379876097,0.02104661428070358
0.1436041733294779,0.19513219066012724
