LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID48416 → ID48421,0,48416,48421,1.0196325609725587,0.7846999577378051,0.4542755761927438,0.4542755761927438,4.5,22.23587779698677,9.10421456640998,0.0,
ID48421 → ID48437,0,48421,48437,13.545750281175732,3.139294093464686,1.717707127643627,1.717707127643627,5.5,22.06719745077597,9.712994323607614,0.0,
ID48482 → ID48458,0,48482,48458,0.0023815073150561953,2.688434021844693,0.03130873916743141,0.03130873916743141,1.5,21.62760573761127,9.563449228079847,0.0,
ID48469 → ID48482,0,48469,48482,0.0759495309434449,NaN,0.20971661032888997,0.20971661032888997,0.5,21.69934479430954,9.619504605921406,0.0,
ID48447 → ID48416,0,48447,48416,3.9425664786229513,2.8141513613470712,0.7383971391955021,0.7383971391955021,3.5,21.855317030268154,9.506395987211192,0.0,
ID48458 → ID48447,0,48458,48447,0.051097404359212534,1.1034361780673094,0.1488972689761748,0.1488972689761748,2.5,21.58405991173258,9.633745453091473,0.0,
ID48544 → ID48572,1,48544,48572,0.07649820007001792,0.28413176622059394,0.2441586200904218,0.2441586200904218,11.5,21.8036133479277,11.844105214643104,0.0,
ID48423 → ID48439,1,48423,48439,0.15802146166476544,1.0119971554629452,0.3019392980362122,0.3019392980362122,5.5,21.313991091087047,12.995697109332639,0.0,
ID48612 → ID48510,1,48612,48510,0.25654408943823975,1.0678646017010875,0.34905411628943794,0.34905411628943794,9.5,21.918569369276035,12.373750135801671,0.0,
ID48510 → ID48544,1,48510,48544,0.174943517204669,0.44174940218347475,0.2655113778992877,0.2655113778992877,10.5,21.80438478868294,12.096376254379162,0.0,
ID48572 → ID48585,1,48572,48585,0.23582155537867283,0.13973486422771583,0.29389485498551116,0.29389485498551116,12.5,21.862530881507247,11.582276261449003,0.0,
