LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID39840 → ID39860,0,39840,39860,1.171739495938505,NaN,0.6263655651316842,0.6263655651316842,17.5,30.164575801283032,32.35496979949029,0.0,
ID39841 → ID39861,1,39841,39861,1.669070717984619,0.5586177108039889,0.7678921385134743,0.7678921385134743,17.5,28.459051810604926,33.47846441140305,0.0,
ID39861 → ID39855,1,39861,39855,1.4747482475455032,2.749987976073373,0.7003638071275159,0.7003638071275159,18.5,28.600894884651254,33.441356032315284,0.0,
ID39848 → ID39841,1,39848,39841,1.3112691940748744,NaN,0.6201277029828681,0.6201277029828681,16.5,28.1803655383964,32.87200709524802,0.0,
ID39882 → ID39874,2,39882,39874,0.06271771152807198,1.4678723778015923,0.16932241860948996,0.16932241860948996,20.5,29.574855646220826,22.672540130410855,0.0,
ID40015 → ID39988,2,40015,39988,0.11457758314942797,0.4477479953151325,0.23366402245307025,0.23366402245307025,38.5,29.900705599770184,21.74163688837671,0.0,
ID39905 → ID39899,2,39905,39899,0.41448518609688534,0.38931915571914044,0.5487975746889552,0.5487975746889552,24.5,30.511963005766745,22.26333607310427,0.0,
ID39948 → ID39956,2,39948,39956,0.09971846002188975,0.12506844091527192,0.21553731326885467,0.21553731326885467,32.5,31.146190612886627,22.82451328630289,0.0,
ID40103 → ID40127,2,40103,40127,0.19588418170083705,0.40601349207478665,0.23364312234456688,0.23364312234456688,53.5,29.93240621797181,21.80439402350919,0.0,
ID39888 → ID39939,2,39888,39939,0.18564025514728888,0.7267625139192848,0.2711124070152926,0.2711124070152926,27.5,30.920668979738736,22.69169864731934,0.0,
ID39867 → ID39905,2,39867,39905,0.7332470198572776,0.1720050110797794,0.41662533374234434,0.41662533374234434,23.5,30.086201211825134,22.471139592003738,0.0,
