LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID25773 ? ID25879,0,25773,25879,0.09497477845701825,0.46478418269713623,0.19507265265003867,0.19507265265003867,5.5,40.64243904178457,18.239387236517167,0.0,
ID25805 ? ID25792,0,25805,25792,0.06449619949118568,0.9417897435958703,0.22629574954707932,0.22629574954707932,2.5,40.94610783011879,18.12168342437534,0.0,
ID25785 ? ID25757,0,25785,25757,0.10107883813722092,NaN,0.16871252316731014,0.16871252316731014,0.5,41.314999432189936,18.21032645683644,0.0,
ID25757 ? ID25805,0,25757,25805,0.22832275176483327,2.492758220583887,0.3778669003048164,0.3778669003048164,1.5,41.18774050043017,18.245240693046526,0.0,
ID25879 ? ID25886,0,25879,25886,0.03501667149378274,2.6125058958634026,0.10933010055440498,0.10933010055440498,6.5,40.59134758564443,18.265572506713156,0.0,
ID25828 ? ID25773,0,25828,25773,0.17540197240356836,2.5703596014564427,0.27352548551931355,0.27352548551931355,4.5,40.816524387878445,18.09187375284051,0.0,
ID25792 ? ID25828,0,25792,25828,0.005700099597534251,2.1320460629941835,0.04411090939799703,0.04411090939799703,3.5,40.91385752612818,18.02374293234068,0.0,
ID25793 ? ID25831,1,25793,25831,0.006994947821583986,NaN,0.05649345723372762,0.05649345723372762,3.5,49.690031075929156,23.848809274490982,0.0,
ID25831 ? ID25775,1,25831,25775,0.011486421802102879,0.4524513646629457,0.07500028849163039,0.07500028849163039,4.5,49.633536063066344,23.879104424472942,0.0,
ID25794 ? ID25830,2,25794,25830,0.1306500044859425,0.609772495147451,0.28793398289529837,0.28793398289529837,3.5,47.18048636249472,24.071761795939285,0.0,
ID25830 ? ID25776,2,25830,25776,0.20174093482599015,2.8268841357577603,0.3774821450342902,0.3774821450342902,4.5,47.14098213783356,24.127557838265364,0.0,
ID25786 ? ID25759,2,25786,25759,0.1377562375342222,NaN,0.27076323720662543,0.27076323720662543,0.5,47.50284208973038,24.26952336198314,0.0,
ID25759 ? ID25806,2,25759,25806,0.00919941149438918,1.5987649197223825,0.08033702773118526,0.08033702773118526,1.5,47.36671013741786,24.236272308242896,0.0,
