LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID57161 → ID57169,0,57161,57169,0.048721999770066894,NaN,0.12714313062171181,0.12714313062171181,5.5,22.887233196925933,6.1056911722927225,0.0,
ID57169 → ID57126,0,57169,57126,0.07747528667860637,2.51329016463949,0.1754734460318879,0.1754734460318879,6.5,22.88334025016251,6.053737988669708,0.0,
ID57126 → ID57191,0,57126,57191,3.8510961678683104,2.066550207033587,1.1207114201884776,1.1207114201884776,7.5,22.704441135214086,6.546604550231969,0.0,
ID57141 → ID57135,1,57141,57135,0.1922316422614404,0.21523255508260697,0.3053394074421078,0.3053394074421078,3.5,25.267444566120325,8.882472787487078,0.0,
ID57170 → ID57127,1,57170,57127,0.04075718518842982,0.7523941647424339,0.17660690970331291,0.17660690970331291,6.5,25.193869707256965,8.271020630531066,0.0,
ID57158 → ID57141,1,57158,57141,0.14140819452504427,0.16772331656463962,0.32759044909081525,0.32759044909081525,2.5,25.208685021693764,9.191573743957207,0.0,
ID57148 → ID57158,1,57148,57158,0.06364763370670301,0.009981145140644732,0.16453752890296655,0.16453752890296655,1.5,25.151413304242084,9.430088422045191,0.0,
ID57164 → ID57170,1,57164,57170,0.06260155551670826,0.8101081981587472,0.18878272702306312,0.18878272702306312,5.5,25.321975922946997,8.382672602698268,0.0,
ID57185 → ID57148,1,57185,57148,0.22937928731954324,NaN,0.34519394545470794,0.34519394545470794,0.5,25.118194677614564,9.682777266792938,0.0,
ID57135 → ID57164,1,57135,57164,0.1568018321037143,0.2427814762953869,0.27839580059550656,0.27839580059550656,4.5,25.322788112180714,8.598083408987227,0.0,
ID57171 → ID57128,2,57171,57128,0.023876496685451772,NaN,0.12381389401053745,0.12381389401053745,6.5,34.9908484437463,8.90809179363767,0.0,
