LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID13516 → ID13537,0,13516,13537,0.40011901788804416,0.3618964363815679,0.4036081998087562,0.4036081998087562,3.5,39.28272542512687,13.100785751987647,0.0,
ID13544 → ID13516,0,13544,13516,0.02368017323370729,NaN,0.11813061300779791,0.11813061300779791,2.5,39.32600806291261,13.355020531356406,0.0,
ID13553 → ID13582,0,13553,13582,0.1256769954393323,1.4256777955997086,0.2269260625943365,0.2269260625943365,7.5,38.58102960177867,12.758806562455817,0.0,
ID13576 → ID13562,0,13576,13562,5.318749868594863,3.1283183197359423,1.3393471634328988,1.3393471634328988,11.5,39.281771903295045,12.616880699322518,0.0,
ID13562 → ID13568,0,13562,13568,0.08187979550676514,1.4699647724321292,0.2596003925526579,0.2596003925526579,12.5,38.58777691640418,12.582509447194177,0.0,
ID13558 → ID13576,0,13558,13576,4.339562490150861,1.405560089267917,1.288170299593047,1.288170299593047,10.5,39.308346681342144,12.621835607196658,0.0,
ID13604 → ID13611,0,13604,13611,0.12899178012703108,1.915657657775538,0.22331574953086647,0.22331574953086647,16.5,38.26993477653386,12.513570807793158,0.0,
ID13568 → ID13589,0,13568,13589,0.24599737660976176,1.1880198921852831,0.38281008224491153,0.38281008224491153,13.5,38.367728444327525,12.428817229398643,0.0,
ID13498 → ID13553,0,13498,13553,0.07838052708742312,0.180021589109644,0.20059806017395668,0.20059806017395668,6.5,38.72448187416725,12.833950322586006,0.0,
ID13593 → ID13604,0,13593,13604,0.15626722014014272,2.92338831768584,0.2842587808750963,0.2842587808750963,15.5,38.41798091055664,12.509047842189297,0.0,
ID13598 → ID13558,0,13598,13558,0.12534712536805595,2.430454707474165,0.23182516659580027,0.23182516659580027,9.5,38.63554623882558,12.608377273105377,0.0,
