LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID33639 → ID33644,0,33639,33644,0.2470897630535614,0.14910180165759976,0.4059545502157973,0.4059545502157973,3.5,23.988471697846332,19.457470488314332,0.0,
ID33644 → ID33635,0,33644,33635,3.148729220640383E-308,0.0,0.0,0.0,4.5,23.79,19.5,0.0,
ID33635 → ID33633,0,33635,33633,0.8371244070453211,0.0,0.6212049928323857,0.6212049928323857,5.5,24.032557495055492,19.6940097223656,0.0,
ID33633 → ID33638,0,33633,33638,0.07256614308723584,0.01958276996252407,0.16142915521425663,0.16142915521425663,6.5,24.33912222530135,19.93719176297614,0.0,
ID33638 → ID33655,0,33638,33655,1.301015925418209,2.039889195985103,0.6798159957812119,0.6798159957812119,7.5,24.09656473024586,20.133182040610542,0.0,
ID33641 → ID33646,0,33641,33646,0.22139289740353324,NaN,0.36565082031721674,0.36565082031721674,0.5,24.545791908055143,18.589718653993522,0.0,
ID33646 → ID33637,0,33646,33637,0.8727478293567827,0.7268678928986552,0.7034892287030738,0.7034892287030738,1.5,24.361876784964554,19.05815641320346,0.0,
ID33637 → ID33639,0,33637,33639,0.03465539409972222,1.3785099886268575,0.12948093590295456,0.12948093590295456,2.5,24.25155950894999,19.410930228806514,0.0,
ID33643 → ID33634,1,33643,33634,0.14363120665257947,0.278342291605046,0.3000190118124537,0.3000190118124537,4.5,25.585898839563953,16.478144965087335,0.0,
ID33634 → ID33632,1,33634,33632,0.3583028406491604,1.1137886510337818,0.39431168281093765,0.39431168281093765,5.5,25.59722401770003,16.773688624231152,0.0,
ID33625 → ID33629,1,33625,33629,0.11498420478341544,0.3543828470443627,0.24913644445777336,0.24913644445777336,2.5,25.412881610105373,15.987782297549607,0.0,
ID33645 → ID33625,1,33645,33625,1.034131771006091,0.9362379911441536,0.6768106040133384,0.6768106040133384,1.5,25.398981134444014,15.530712977281418,0.0,
