LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID25792,25792,0,5.198067665100098,40.891843175839035,18.02239702620486,0.0,3.0,3,0.5,1,,136.75409836065575,133.0,103.0,176.0,8342.0,17.6187927487526,0.06039602923507997,0.8841673898526502
ID25828,25828,0,3.7501821517944336,40.93587187641732,18.025088838476506,0.0,4.0,4,0.5,1,,133.39344262295083,129.0,107.0,191.0,8137.0,16.693590275436648,0.03745634439697859,0.5769926557236799
ID25879,25879,0,4.765778541564941,40.58770118422956,18.320115805829825,0.0,6.0,6,0.5,1,,134.81967213114754,131.0,103.0,181.0,8224.0,19.28860475057861,0.044394697299042676,0.5942222225974728
ID25785,25785,0,4.134247303009033,41.25489034791807,18.151141350125652,0.0,0.0,0,0.5,1,,137.40983606557376,135.0,113.0,167.0,8382.0,14.200207802681772,0.054323045235137764,0.9971569615269721
ID25805,25805,0,4.855673313140869,41.00037248439854,18.220969822545825,0.0,2.0,2,0.5,1,,138.44262295081967,139.0,107.0,190.0,8445.0,19.061763288639668,0.06461982774922209,0.8816739070761694
ID25773,25773,0,4.811964988708496,40.697176899339574,18.158658667204513,0.0,5.0,5,0.5,1,,136.31147540983608,135.0,104.0,187.0,8315.0,17.402625265178198,0.05315691961819973,0.7907047837048748
ID25757,25757,0,5.091803550720215,41.37510851646181,18.26951156354723,0.0,1.0,1,0.5,1,,138.36065573770492,135.0,106.0,197.0,8440.0,19.754352083262773,0.05782901644988781,0.7657908054128277
ID25886,25886,0,3.5029118061065674,40.5949939870593,18.211029207596482,0.0,7.0,7,0.5,1,,131.2622950819672,131.0,104.0,160.0,8007.0,13.674674449926604,0.036688234422167204,0.6794095323363379
ID25793,25793,1,3.5442607402801514,49.710682909206135,23.829538066437134,0.0,3.0,3,0.5,1,,134.59016393442624,131.0,111.0,188.0,8210.0,17.114688671022066,0.037147786166505985,0.5633348338019658
ID25831,25831,1,3.739837169647217,49.66937924265218,23.868080482544826,0.0,4.0,4,0.5,1,,134.29508196721312,133.0,97.0,178.0,8192.0,18.75041711740042,0.03225104358668063,0.44754593051247593
ID25775,25775,1,3.5654003620147705,49.597692883480505,23.890128366401058,0.0,5.0,5,0.5,1,,134.68852459016392,133.0,107.0,180.0,8216.0,16.58668239241607,0.033554408603995056,0.5272508730245382
ID25776,25776,2,5.120847702026367,47.15868504511948,24.315466857550092,0.0,5.0,5,0.5,1,,136.39344262295083,137.0,96.0,177.0,8320.0,17.738168534288416,0.059805107954907365,0.8678146559040094
ID25794,25794,2,4.80238676071167,47.23769349444181,24.203874772897933,0.0,3.0,3,0.5,1,,137.0327868852459,133.0,110.0,181.0,8359.0,15.933159566466777,0.062345221903815286,1.0094622589943048
ID25830,25830,2,4.03310489654541,47.12327923054764,23.939648818980636,0.0,4.0,4,0.5,1,,136.31147540983608,134.0,111.0,192.0,8315.0,15.811958537350305,0.05234848364999767,0.8576720826709584
ID25786,25786,2,3.866260051727295,47.619638679562435,24.337983125780976,0.0,0.0,0,0.5,1,,134.5737704918033,135.0,104.0,158.0,8209.0,12.796430513224438,0.043529636519319244,0.8773680731599083
ID25806,25806,2,3.942453145980835,47.3473747749374,24.271481018300488,0.0,2.0,2,0.5,1,,135.08196721311475,135.0,104.0,177.0,8240.0,15.273391985156426,0.04801423329127517,0.8103911541456148
ID25759,25759,2,4.308378219604492,47.38604549989832,24.201063598185307,0.0,1.0,1,0.5,1,,135.40983606557376,135.0,107.0,179.0,8260.0,16.22793584037552,0.05486608281485307,0.8680076485244572
ID25777,25777,3,4.144903182983398,46.98065388240396,26.000824847088666,0.0,5.0,5,0.5,1,,129.91803278688525,123.0,105.0,183.0,7925.0,17.093171230998667,0.04431487426180874,0.6450521780501466
ID25795,25795,3,4.822355270385742,47.4507722473879,26.250440009531868,0.0,3.0,3,0.5,1,,129.39344262295083,125.0,103.0,172.0,7893.0,17.75882755939009,0.05170603336737655,0.7164317596388238
ID25832,25832,3,4.94480562210083,47.06891594445791,25.969570520431382,0.0,4.0,4,0.5,1,,130.40983606557376,125.0,105.0,179.0,7955.0,18.799270419513913,0.04574733797817794,0.6069297271095256
ID25761,25761,4,7.83344030380249,39.309353465118974,27.40317504254152,0.0,1.0,1,0.5,1,,146.672131147541,133.0,97.0,324.0,8947.0,47.04987471165586,0.09194534697983023,0.5249863127123465
ID25859,25859,4,5.335123062133789,39.38235763084612,28.1252554002823,0.0,11.0,11,0.5,1,,135.45901639344262,124.0,105.0,274.0,8263.0,33.9360053485438,0.06356621235152606,0.4771324960788872
ID25797,25797,4,5.580991268157959,39.09675763051146,27.593657223384056,0.0,3.0,3,0.5,1,,139.7377049180328,127.0,100.0,342.0,8524.0,43.28236809577478,0.06814000512630652,0.41191401472051875
ID25958,25958,4,6.0066046714782715,41.1929348815755,34.16381318474758,0.0,20.0,20,0.5,1,,137.36065573770492,125.0,100.0,285.0,8379.0,35.91333679237898,0.06847084898172405,0.4902071345055017
ID25768,25768,4,5.074676513671875,38.96513763085028,27.730634381389592,0.0,8.0,8,0.5,1,,137.47540983606558,125.0,105.0,319.0,8386.0,39.90848136982791,0.0670244775618735,0.4327617536100347
