LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID80426 → ID80447,0,80426,80447,0.17239795525475038,2.310014128235292,0.3862476929898683,0.3862476929898683,23.5,23.89883631305755,10.316156437222816,0.0,
ID80616 → ID80667,0,80616,80667,1.8186355332909794,2.2570739224660255,1.1776210294257101,1.1776210294257101,47.5,28.79421985643984,13.91648790447908,0.0,
ID80576 → ID80563,0,80576,80563,0.37909813093594175,2.613287223186107,0.3654611201548261,0.3654611201548261,43.5,29.421425822493305,12.715049570029088,0.0,
ID80356 → ID80374,0,80356,80374,0.10642067062099432,1.0853334880279668,0.25368646004194323,0.25368646004194323,6.5,25.850945002629658,10.189621840349707,0.0,
ID80494 → ID80466,0,80494,80466,1.448558877538147,2.064005528130118,1.0386982785357004,1.0386982785357004,33.5,26.282191915695037,11.192820369255072,0.0,
ID80379 → ID80389,0,80379,80389,0.3203683162212446,1.0855656990386684,0.28036785337855236,0.28036785337855236,3.5,26.127815800958714,9.967422345496548,0.0,
ID80368 → ID80356,0,80368,80356,0.1778615579322296,2.8346126486487453,0.34069928451929204,0.34069928451929204,5.5,25.925748059658435,9.945331478588944,0.0,
ID80408 → ID80412,0,80408,80412,0.16892416051408374,0.10347118182584056,0.2690874225307457,0.2690874225307457,12.5,24.49622513302107,9.848154963743324,0.0,
ID80729 → ID80744,0,80729,80744,0.8589571227635333,0.27569928768963015,0.563787726876995,0.563787726876995,54.5,29.52969975522977,15.717489067310035,0.0,
ID80402 → ID80395,0,80402,80395,0.2924784883281799,1.294063504967537,0.4121697373306867,0.4121697373306867,8.5,25.49745930983162,10.511045864971006,0.0,
ID80499 → ID80485,0,80499,80485,0.20046195112929058,0.4413926007677741,0.3429310033700619,0.3429310033700619,37.5,28.287879391242797,11.924224555718158,0.0,
