LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID44456 ? ID44471,0,44456,44471,0.8849816629362952,0.23679414281667538,0.5061576676986947,0.5061576676986947,5.5,36.392202754155,20.09714939894004,0.0,
ID44442 ? ID44464,0,44442,44464,1.2581764635516466,2.945046371098722,1.0210052499323292,1.0210052499323292,8.5,36.91878058329282,19.6471128582533,0.0,
ID44431 ? ID44420,0,44431,44420,0.02066306448772695,1.4059585268763608,0.10971863997927231,0.10971863997927231,1.5,36.561156905065936,20.555943807325207,0.0,
ID44471 ? ID44490,0,44471,44490,0.10718575243022684,1.3108525273039362,0.1771936299297491,0.1771936299297491,6.5,36.577883509335805,19.875909658776724,0.0,
ID44426 ? ID44431,0,44426,44431,0.023940254384563178,NaN,0.10996045891836731,0.10996045891836731,0.5,36.514546559546716,20.48630395039212,0.0,
ID44478 ? ID44456,0,44478,44456,0.06277772595198532,1.6991969327358034,0.20782701829834208,0.20782701829834208,4.5,36.10758606611935,20.309208745309185,0.0,
ID44464 ? ID44508,0,44464,44508,6.047305469339154,2.761875986709308,1.3799285603562412,1.3799285603562412,9.5,36.69329705392613,19.46951115961283,0.0,
ID44420 ? ID44411,0,44420,44411,0.11101686396279942,1.498551626507968,0.22456875356341652,0.22456875356341652,2.5,36.44272575236117,20.60574989685022,0.0,
ID44411 ? ID44478,0,44411,44478,0.4493556309163212,0.592157693974074,0.36581204334871037,0.36581204334871037,3.5,36.18317851364995,20.492705187556094,0.0,
ID44508 ? ID44485,0,44508,44485,0.06002763773052031,0.05261485370355359,0.1575801282053581,0.1575801282053581,10.5,35.92593485037935,19.514098519413693,0.0,
ID44490 ? ID44442,0,44490,44442,0.030387235819695362,1.8880479286651632,0.11804642848316312,0.11804642848316312,7.5,36.50298606058824,19.826302211311763,0.0,
ID44433 ? ID44423,1,44433,44423,0.05286968781949413,0.6220918683403622,0.15053250567861493,0.15053250567861493,1.5,36.37270754160465,27.83561576787225,0.0,
ID44423 ? ID44413,1,44423,44413,0.2453256727594747,1.2153198196858126,0.33766282001489983,0.33766282001489983,2.5,36.526546757500775,27.696519473982207,0.0,
