LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID30696 ? ID30659,0,30696,30659,2.3397484409654217,0.7978369701334344,0.7070369837864157,0.7070369837864157,2.5,25.542909585704834,12.586515501673926,0.0,
ID30482 ? ID30498,0,30482,30498,1.1577820548806854,1.544414809876766,0.4421270857828427,0.4421270857828427,4.5,25.52602273686936,11.932469237563247,0.0,
ID30498 ? ID30603,0,30498,30603,4.606601153931099,1.8221021325542626,1.1400898140493207,1.1400898140493207,5.5,25.91978277642469,12.327565060258266,0.0,
ID30734 ? ID30696,0,30734,30696,1.291289751351352,0.7302838262549245,0.9284434290844317,0.9284434290844317,1.5,24.79091885616851,12.521938138610825,0.0,
ID30587 ? ID30734,0,30587,30734,1.6729747447203454,NaN,0.7279777203933293,0.7279777203933293,0.5,24.141085239812725,12.943208252869805,0.0,
ID30603 ? ID30550,0,30603,30550,6.251350228181162,0.7064309438144145,1.0094440014403365,1.0094440014403365,6.5,26.585295852458238,13.0855272770923,0.0,
ID30659 ? ID30482,0,30659,30482,3.5371820592085377,2.7270379285691306,0.8618183593818387,0.8618183593818387,3.5,25.597341268707776,12.416711958301086,0.0,
ID30664 ? ID30486,1,30664,30486,1.1512984803999118,1.165563382016843,0.6668260645163346,0.6668260645163346,3.5,36.45938973239656,17.684321856454954,0.0,
ID30735 ? ID30700,1,30735,30700,2.430118192308032,2.053768951338405,1.4676900023653372,1.4676900023653372,1.5,36.31276104169942,15.973412942167474,0.0,
ID30589 ? ID30735,1,30589,30735,1.2173370674195305,NaN,0.7763404576612344,0.7763404576612344,0.5,35.67330471622483,15.848044048939581,0.0,
ID30700 ? ID30664,1,30700,30664,1.9660482340321697,0.8903320206155529,1.1036226787375756,1.1036226787375756,2.5,36.8120822908097,17.02376849456663,0.0,
ID30484 ? ID30499,2,30484,30499,0.8817398868188755,0.5777589919419293,0.4982884196393736,0.4982884196393736,4.5,26.144311531127876,15.537580705662073,0.0,
ID30552 ? ID30513,2,30552,30513,4.74806631288926,1.8172166768658047,1.0181708945127403,1.0181708945127403,7.5,26.6984437545915,16.634788014615808,0.0,
