LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID9036 ? ID8959,0,9036,8959,0.9492894581178893,2.0022621113253782,0.7316116893418451,0.7316116893418451,1.5,29.408017909177715,14.337565269789575,0.0,
ID8944 ? ID9036,0,8944,9036,9.841275935340253,NaN,1.4191796651218347,1.4191796651218347,0.5,29.213082609750927,13.719322306579254,0.0,
ID8974 ? ID9015,1,8974,9015,0.5574867988557307,0.4845942362001186,0.2726136149966127,0.2726136149966127,4.5,30.08533425503049,15.539645759092373,0.0,
ID8960 ? ID8982,1,8960,8982,1.586734102793354,0.535832938335941,0.7010146734446964,0.7010146734446964,2.5,29.89756076980838,15.73696340337333,0.0,
ID8945 ? ID9037,1,8945,9037,1.5921574461630499,NaN,1.0434625254692669,1.0434625254692669,0.5,30.536288441949246,14.987363297817181,0.0,
ID9037 ? ID8960,1,9037,8960,2.131053292343372,2.1977132914461515,0.7845025298814879,0.7845025298814879,1.5,30.539259396034286,15.418570752080104,0.0,
ID8982 ? ID8974,1,8982,8974,0.47591619016927855,3.0683890302455037,0.49869536757939864,0.49869536757939864,3.5,29.834984012151587,15.819337929329684,0.0,
ID9115 ? ID8995,2,9115,8995,0.5187630448154614,1.2050254884629275,0.3573884386809283,0.3573884386809283,7.5,30.32500641574469,16.63350380385981,0.0,
ID9041 ? ID8963,2,9041,8963,0.125199699616599,0.8080662045141818,0.2918134571669284,0.2918134571669284,1.5,28.46553825471471,17.038331464747394,0.0,
ID8976 ? ID9019,2,8976,9019,7.049452530062573,0.6182033006838938,2.3144846610939687,2.3144846610939687,4.5,29.955058959790193,16.69103501248092,0.0,
ID8963 ? ID8984,2,8963,8984,0.007493016808590488,1.1239620655803977,0.08034220868076039,0.08034220868076039,2.5,28.413720356986644,17.197337204045958,0.0,
ID9019 ? ID9143,2,9019,9143,0.8714271076139237,2.204535932602131,0.5809202294355447,0.5809202294355447,5.5,30.686488842349284,15.990680159744894,0.0,
ID8946 ? ID9041,2,8946,9041,6.8119257569137135,NaN,2.17419828656801,2.17419828656801,0.5,28.244862485586392,15.866346339374603,0.0,
