LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID27815 → ID27854,0,27815,27854,0.024731379560794936,2.806711148343645,0.13000000000000256,0.13000000000000256,5.5,21.71,22.815,0.0,
ID27825 → ID27840,0,27825,27840,0.3101771535786553,3.1041805870164194,0.27656743533766154,0.27656743533766154,2.5,22.5143496706249,24.85576833769241,0.0,
ID27862 → ID27815,0,27862,27815,9.320629473622764,0.03520821824026459,2.3708788079828396,2.3708788079828396,4.5,22.099603266291965,23.86958736837737,0.0,
ID27847 → ID27832,0,27847,27832,0.37849043929476667,NaN,0.32782798242081973,0.32782798242081973,0.5,22.468947043200647,24.792448413967954,0.0,
ID27854 → ID27805,0,27854,27805,6.557107790571326E-308,0.0,0.0,0.0,6.5,21.71,22.880000000000003,0.0,
ID27832 → ID27825,0,27832,27825,0.24756609474677405,2.7745099395614536,0.23468380890977614,0.23468380890977614,1.5,22.522331106837846,24.835829301615817,0.0,
ID27840 → ID27862,0,27840,27862,4.318776962468563E-5,2.5965502809235357,0.002967288050154734,0.002967288050154734,3.5,22.489743165266063,24.990557930507478,0.0,
ID28168 → ID28203,1,28168,28203,4.271386886694544,0.05938788499023547,1.2151296781229937,1.2151296781229937,51.5,24.475762749121138,17.333860362268954,0.0,
ID28186 → ID28177,1,28186,28177,0.6893648767629832,0.42409937416108123,0.8067759587867106,0.8067759587867106,49.5,24.8733937917575,19.373142524671234,0.0,
ID27929 → ID27896,1,27929,27896,0.1373249307229405,1.8425562941761593,0.2656871519814772,0.2656871519814772,11.5,23.284404168386057,24.443190253365678,0.0,
ID28058 → ID28101,1,28058,28101,0.05711514149181507,0.7125547930234337,0.18061105674567607,0.18061105674567607,36.5,22.23782862545344,21.783214404135467,0.0,
ID28017 → ID28025,1,28017,28025,0.07119714062103,0.4405390544129298,0.14998008681876301,0.14998008681876301,30.5,22.169117360195315,22.773496503344006,0.0,
