LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID94866 → ID94881,0,94866,94881,0.16426325420449228,0.7936058569551169,0.2600869934067145,0.2600869934067145,3.5,27.025952847994276,18.271911783010093,0.0,
ID94905 → ID94866,0,94905,94866,0.07730921305784388,0.3534588584387532,0.2014024457534507,0.2014024457534507,2.5,27.219062644615274,18.36206673388264,0.0,
ID94914 → ID94922,0,94914,94922,0.0886824680836864,2.7435615110716025,0.18727984505213735,0.18727984505213735,5.5,26.87990041250223,18.292409956982226,0.0,
ID94889 → ID94905,0,94889,94905,0.07210094384011756,1.5353476033843405,0.2028788865394263,0.2028788865394263,1.5,27.370043215245822,18.491692139899037,0.0,
ID94896 → ID94889,0,94896,94889,0.5315383965012677,NaN,0.5636212765630098,0.5636212765630098,0.5,27.609185067289665,18.305830170381224,0.0,
ID94881 → ID94914,0,94881,94914,0.00896993409056012,0.5005415515194673,0.08181593765745966,0.08181593765745966,4.5,26.862567617672816,18.23691992706342,0.0,
ID94969 → ID94959,0,94969,94959,0.17484504003846357,1.770894605616201,0.33280469692488884,0.33280469692488884,12.5,25.50148673173549,17.118411950346214,0.0,
ID94873 → ID94941,0,94873,94941,1.2510323160053054,0.5009501302609021,0.8774422942912733,0.8774422942912733,7.5,26.84329713901745,17.519397675789982,0.0,
ID94959 → ID94934,0,94959,94934,0.01843146266650989,1.111982875537347,0.07853505894781665,0.07853505894781665,13.5,25.339411575647063,17.024864501361613,0.0,
ID94947 → ID94969,0,94947,94969,0.03369178789991053,1.3711790105660473,0.15015306117616767,0.15015306117616767,11.5,25.668720551988272,17.098593947426743,0.0,
ID94953 → ID94928,0,94953,94928,0.8962809962958762,1.16999870823028,0.5253951061967931,0.5253951061967931,9.5,26.20023973991163,17.147503368418487,0.0,
