LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID9512 → ID9510,0,9512,9510,0.0159815409834034,2.4084121745096057,0.06797768695386422,0.06797768695386422,14.5,34.539314018689936,19.494799688628337,0.0,
ID9516 → ID9512,0,9516,9512,0.2101773544087945,NaN,0.26560246162043055,0.26560246162043055,13.5,34.496914813877055,19.59621871876051,0.0,
ID9510 → ID9522,0,9510,9522,0.14835427228185838,1.1990196071413082,0.19682223951789457,0.19682223951789457,15.5,34.65388046696128,19.506829531527217,0.0,
ID9515 → ID9518,1,9515,9518,0.0612337261597108,NaN,0.17842627973906844,0.17842627973906844,12.5,35.492850225957724,32.30574504897914,0.0,
ID9518 → ID9513,1,9518,9513,0.02296398574712334,2.3622837164281103,0.10129876820321385,0.10129876820321385,13.5,35.43334113466845,32.28220853655618,0.0,
ID9513 → ID9511,1,9513,9511,0.17423462924505992,0.9340392734265615,0.23923773148874125,0.23923773148874125,14.5,35.419360839662644,32.127666016759534,0.0,
ID9498 → ID9499,2,9498,9499,0.08408545280011924,1.7416041672086442,0.21975099431095538,0.21975099431095538,3.5,34.95361965638654,32.453135994248356,0.0,
ID9506 → ID9498,2,9506,9498,0.2706817339366988,NaN,0.26205498872242916,0.26205498872242916,2.5,34.821463813823016,32.53609019870689,0.0,
ID9499 → ID9503,2,9499,9503,0.029392208536405,0.050525214919179794,0.16398516938618346,0.16398516938618346,4.5,35.13083877733928,32.526510041451836,0.0,
ID9508 → ID9509,3,9508,9509,0.03349105885810907,0.31004385256285194,0.17573138015467651,0.17573138015467651,8.5,35.91380856129892,32.499700374823185,0.0,
ID9500 → ID9508,3,9500,9508,0.5355643562130399,NaN,0.3611210568008209,0.3611210568008209,7.5,35.654742712820166,32.5582207421962,0.0,
ID9528 → ID9530,4,9528,9530,0.03958690496849779,NaN,0.14858738782689082,0.14858738782689082,28.5,35.27416188856499,21.1461551905302,0.0,
