LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID29049 ? ID29052,0,29049,29052,0.17035799161399257,1.1435960174317377,0.23699951447234033,0.23699951447234033,6.5,33.83778785610288,31.74728695412604,0.0,
ID29065 ? ID29061,0,29065,29061,0.08202837186072764,1.2366058982017798,0.17475342354503196,0.17475342354503196,3.5,33.620357571654054,31.337133146786307,0.0,
ID29037 ? ID29049,0,29037,29049,0.0675923448033641,0.09343350393165521,0.1636099937470908,0.1636099937470908,5.5,33.70454307996789,31.64234461639637,0.0,
ID29075 ? ID29088,0,29075,29088,0.07176637930434906,1.2905987303145325,0.14779415548806948,0.14779415548806948,8.5,33.975305717298305,31.892840747059605,0.0,
ID29056 ? ID29065,0,29056,29065,0.05042529507123906,0.6128510491430788,0.1467098441198995,0.1467098441198995,2.5,33.50106780528645,31.282449662973093,0.0,
ID29071 ? ID29043,0,29071,29043,0.11742010586219884,NaN,0.26643801179668664,0.26643801179668664,0.5,33.10839023255093,31.102610099922675,0.0,
ID29061 ? ID29037,0,29061,29037,0.06399972236283037,0.4635546357272713,0.15354182046578987,0.15354182046578987,4.5,33.677854660152136,31.48620602079211,0.0,
ID29088 ? ID29083,0,29088,29083,0.03125695412578485,0.4854457704199281,0.11436305755516712,0.11436305755516712,9.5,34.05122059144864,31.99502759972087,0.0,
ID29052 ? ID29075,0,29052,29075,0.010959794003057138,1.7986177656286757,0.07935096642888502,0.07935096642888502,7.5,33.93670055687888,31.80818749742615,0.0,
ID29043 ? ID29056,0,29043,29056,0.1724473739289649,0.5633565760336158,0.2582916485371143,0.2582916485371143,1.5,33.309243761574585,31.25484608702137,0.0,
ID29087 ? ID29082,1,29087,29082,0.06855214071168236,0.3756716656120192,0.1833130032649164,0.1833130032649164,9.5,30.978963124180673,32.00802695427056,0.0,
ID29076 ? ID29087,1,29076,29087,0.0011426310946580755,0.2237708833152286,0.02983687361005027,0.02983687361005027,8.5,31.05612932745881,31.935826695316788,0.0,
ID29062 ? ID29038,1,29062,29038,0.009085895829402255,0.6679917215320283,0.06492410695793774,0.06492410695793774,4.5,30.91551001073912,31.67373881187922,0.0,
